Contig ID,Assembly ID,Length,Topology,Clustering status,Viral Cluster,Cluster Name,Host_crisprdb,Host_beebacterium,Genbank accession
,BeeP-35-2013_NODE_247_length_3121_cov_11_420828,3121,Linear,Clustered,650_0,Siphoviridae,nan,nan,nan
,BP27_NODE_26_length_3121_cov_0_660333,3121,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_248_length_3121_cov_8_272996,3121,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_92_length_3118_cov_9_552121,3118,Linear,Clustered,72_0,Myoviridae,nan,nan,nan
,BP19_NODE_55_length_3118_cov_0_960627,3118,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_107_length_3112_cov_10_485338,3112,Linear,Clustered,415_0,Myoviridae,nan,nan,nan
,BP18_NODE_7_length_3111_cov_0_847492,3111,Linear,Clustered,75_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_425_length_3109_cov_6_474604,3109,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_94_length_3108_cov_15_584296,3108,Linear,Clustered,314_0,Myoviridae,nan,nan,nan
,BP23_NODE_67_length_3107_cov_0_576021,3107,Linear,Clustered,311_0,Mixed,nan,nan,nan
,BeeP-06-2013_NODE_38_length_3105_cov_4_913474,3105,Linear,Clustered,316_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_427_length_3105_cov_7_812748,3105,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_428_length_3104_cov_6_708622,3104,Linear,Clustered,96_0,Siphoviridae,nan,nan,nan
,BP1_NODE_25_length_3099_cov_2_063801,3099,Linear,Outlier,,nan,nan,nan,nan
,BeeP-35-2013_NODE_253_length_3097_cov_7_112252,3097,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_430_length_3093_cov_12_421419,3093,Linear,Clustered,564_0,Siphoviridae,nan,nan,nan
,BeeP-49-2013_NODE_108_length_3093_cov_15_333554,3093,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_431_length_3088_cov_5_705413,3088,Linear,Clustered,491_0,Siphoviridae,nan,nan,nan
,BP46_NODE_28_length_3088_cov_1_130772,3088,Linear,Outlier,,nan,nan,nan,nan
,BeeP-06-2013_NODE_39_length_3085_cov_6_438830,3085,Linear,Clustered,296_0,Siphoviridae,nan,nan,nan
,BP31_NODE_17_length_3075_cov_0_704469,3075,Linear,Clustered,235_0,Myoviridae,nan,nan,nan
,BP50_NODE_37_length_3074_cov_1_704707,3074,Linear,Outlier,,nan,nan,nan,nan
,BP24_NODE_46_length_3073_cov_1_309621,3073,Linear,Clustered,332_0,Mixed,nan,nan,nan
,BeeP-37-2013_NODE_80_length_3073_cov_16_869493,3073,Linear,Overlap (VC_270/VC_310/VC_634),,nan,nan,nan,nan
,BeeP-11-2013_NODE_432_length_3072_cov_4_593322,3072,Linear,Clustered,607_0,Siphoviridae,nan,nan,nan
,BeeP-35-2013_NODE_257_length_3072_cov_6_049416,3072,Linear,Singleton,,nan,nan,Gilliamella,nan
,BeeP-11-2013_NODE_433_length_3070_cov_7_070164,3070,Linear,Clustered,500_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_434_length_3067_cov_5_111706,3067,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_436_length_3063_cov_20_592431,3063,Linear,Clustered,608_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_437_length_3060_cov_6_449547,3060,Linear,Clustered,609_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_438_length_3059_cov_16_533199,3059,Linear,Clustered,371_0,Siphoviridae,nan,nan,nan
,BeeP-05-2013_NODE_67_length_3058_cov_9_438443,3058,Linear,Clustered,72_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_439_length_3052_cov_4_872605,3052,Linear,Outlier,,nan,nan,nan,nan
,BeeP-35-2013_NODE_258_length_3050_cov_10_975782,3050,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_261_length_3048_cov_10_316055,3048,Linear,Singleton,,nan,nan,nan,nan
,BP46_NODE_29_length_3047_cov_2_180109,3047,Linear,Clustered,133_0,Mixed,nan,nan,nan
,BeeP-35-2013_NODE_263_length_3039_cov_8_234976,3039,Linear,Clustered,651_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_440_length_3039_cov_10_168130,3039,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_443_length_3032_cov_13_997631,3032,Linear,Overlap (VC_462/VC_546),,nan,nan,nan,nan
,BeeP-11-2013_NODE_444_length_3031_cov_6_205484,3031,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_113_length_3027_cov_7_774576,3027,Linear,Clustered,412_0,Myoviridae,nan,nan,nan
,BP50_NODE_39_length_3023_cov_1_057547,3023,Linear,Overlap (VC_167/VC_171),,nan,nan,nan,nan
,BeeP-35-2013_NODE_268_length_3020_cov_48_999320,3020,Linear,Clustered,132_0,Siphoviridae,nan,nan,nan
,BeeP-16-2013_NODE_27_length_3017_cov_11_950000,3017,Linear,Outlier,,nan,nan,nan,nan
,BP28_NODE_2_length_3013_cov_1_036653,3013,Linear,Clustered,140_0,Mixed,nan,nan,nan
,BP23_NODE_72_length_3012_cov_1_069180,3012,Linear,Outlier,,nan,nan,nan,nan
,BP49_NODE_52_length_3011_cov_0_675779,3011,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_448_length_3011_cov_5_215406,3011,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_449_length_3010_cov_8_382203,3010,Linear,Clustered,484_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_450_length_3009_cov_14_007844,3009,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_451_length_3009_cov_10_482606,3009,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_112_length_3003_cov_2_693269,3003,Linear,Clustered,128_0,nan,nan,nan,nan
,BeeP-11-2013_NODE_452_length_3000_cov_13_598700,3000,Linear,Overlap (VC_223/VC_534),,nan,nan,nan,nan
,BeeP-11-2013_NODE_454_length_2996_cov_23_368277,2996,Linear,Clustered,611_0,Mixed,nan,nan,nan
,BeeP-05-2013_NODE_69_length_2993_cov_4_772977,2993,Linear,Clustered,412_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_455_length_2992_cov_7_101887,2992,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_456_length_2987_cov_5_796907,2987,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_457_length_2984_cov_21_251462,2984,Circular,Outlier,,nan,nan,nan,nan
,BP49_NODE_53_length_2982_cov_0_599091,2982,Linear,Clustered,408_0,Myoviridae,nan,nan,nan
,BeeP-37-2013_NODE_85_length_2979_cov_8_774294,2979,Linear,Singleton,,nan,nan,Lactobacillus,nan
,BeeP-08-2013_NODE_7_length_2978_cov_8_323337,2978,Linear,Clustered,469_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_460_length_2973_cov_14_817680,2973,Linear,Clustered,491_0,Mixed,nan,nan,nan
,BP24_NODE_49_length_2972_cov_1_146966,2972,Linear,Clustered,140_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_462_length_2963_cov_20_244976,2963,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_72_length_2961_cov_6_250000,2961,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_463_length_2959_cov_18_554129,2959,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_465_length_2956_cov_4_931226,2956,Linear,Clustered,327_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_466_length_2952_cov_6_193043,2952,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_468_length_2950_cov_83_947790,2950,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_276_length_2950_cov_12_142012,2950,Linear,Overlap (VC_137/VC_360),,nan,nan,nan,nan
,BeeP-11-2013_NODE_469_length_2947_cov_6_497561,2947,Linear,Overlap (VC_155/VC_202),,nan,nan,nan,nan
,BP3_NODE_31_length_2944_cov_0_838115,2944,Linear,Clustered,373_0,Myoviridae,nan,nan,nan
,BP24_NODE_54_length_2932_cov_1_362860,2932,Linear,Singleton,,nan,nan,Bifidobacterium,nan
,BeeP-11-2013_NODE_472_length_2928_cov_4_845668,2928,Linear,Clustered,411_0,Siphoviridae,nan,nan,nan
,BeeP-25-2013_NODE_107_length_2923_cov_17_966268,2923,Linear,Clustered,311_0,Myoviridae,nan,nan,nan
,BP24_NODE_55_length_2922_cov_1_034630,2922,Linear,Clustered,140_0,Mixed,nan,nan,nan
,BeeP-35-2013_NODE_283_length_2919_cov_14_333568,2919,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_473_length_2914_cov_4_971096,2914,Linear,Clustered,96_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_475_length_2909_cov_11_622881,2909,Linear,Clustered,534_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_476_length_2907_cov_10_774205,2907,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_477_length_2906_cov_13_539413,2906,Linear,Clustered,477_0,Siphoviridae,nan,nan,nan
,BeeP-47-2013_NODE_33_length_2906_cov_8_674090,2906,Linear,Clustered,415_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_478_length_2905_cov_4_568246,2905,Linear,Clustered,411_0,Siphoviridae,nan,nan,nan
,BeeP-25-2013_NODE_109_length_2902_cov_8_282478,2902,Linear,Clustered,628_0,Myoviridae,nan,nan,nan
,BeeP-49-2013_NODE_118_length_2897_cov_8_412057,2897,Linear,Clustered,140_0,Myoviridae,nan,nan,nan
,BeeP-16-2013_NODE_28_length_2896_cov_5_362895,2896,Linear,Clustered,603_0,Podoviridae,nan,nan,nan
,BeeP-11-2013_NODE_479_length_2896_cov_8_314651,2896,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_480_length_2895_cov_4_809439,2895,Linear,Clustered,598_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_481_length_2893_cov_22_589844,2893,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_119_length_2893_cov_5_172585,2893,Linear,Overlap (VC_310/VC_634),,nan,nan,Gilliamella,nan
,BeeP-06-2013_NODE_51_length_2887_cov_4_079715,2887,Linear,Clustered,270_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_482_length_2886_cov_8_196155,2886,Linear,Singleton,,nan,nan,nan,nan
,BP1_NODE_29_length_2884_cov_2_545060,2884,Linear,Overlap (VC_199/VC_265),,nan,nan,nan,nan
,BeeP-35-2013_NODE_290_length_2884_cov_6_195939,2884,Linear,Overlap (VC_155/VC_156),,nan,nan,nan,nan
,BeeP-11-2013_NODE_483_length_2883_cov_5_609408,2883,Linear,Outlier,,nan,nan,nan,nan
,BP17_NODE_12_length_2881_cov_1_331159,2881,Linear,Outlier,,nan,nan,nan,nan
,BP24_NODE_58_length_2881_cov_1_409420,2881,Linear,Singleton,,nan,nan,nan,nan
,BeeP-17-2013_NODE_43_length_2879_cov_4_726624,2879,Linear,Outlier,,nan,Lactobacillus,Lactobacillus,nan
,BeeP-25-2013_NODE_111_length_2874_cov_11_634251,2874,Linear,Singleton,,nan,nan,nan,nan
,BeeP-06-2013_NODE_52_length_2869_cov_6_349212,2869,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_485_length_2869_cov_5_874284,2869,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_486_length_2867_cov_11_665950,2867,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_487_length_2867_cov_5_481362,2867,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_123_length_2866_cov_1_435701,2866,Linear,Clustered,123_0,Siphoviridae,nan,nan,nan
,BP19_NODE_66_length_2866_cov_3_111475,2866,Linear,Clustered,187_0,Podoviridae,nan,nan,nan
,BeeP-11-2013_NODE_488_length_2866_cov_7_518465,2866,Linear,Clustered,10_0,Siphoviridae,nan,nan,nan
,BeeP-37-2013_NODE_91_length_2865_cov_9_144548,2865,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_112_length_2864_cov_12_941155,2864,Linear,Clustered,140_0,Myoviridae,nan,nan,nan
,BeeP-49-2013_NODE_125_length_2864_cov_4_489774,2864,Linear,Clustered,665_0,Cystoviridae,nan,nan,nan
,BeeP-49-2013_NODE_126_length_2862_cov_8_220108,2862,Linear,Clustered,657_0,Cystoviridae,nan,nan,nan
,BeeP-10-2013_NODE_12_length_2859_cov_6_048167,2859,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_489_length_2852_cov_4_344865,2852,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_113_length_2849_cov_11_960317,2849,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_93_length_2847_cov_18_548375,2847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-47-2013_NODE_35_length_2844_cov_6_648356,2844,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_491_length_2829_cov_4_044695,2829,Linear,Outlier,,nan,nan,nan,nan
,BeeP-44-2013_NODE_44_length_2828_cov_14_051981,2828,Linear,Clustered,161_0,Myoviridae,nan,nan,nan
,BeeP-35-2013_NODE_305_length_2827_cov_14_402182,2827,Linear,Singleton,,nan,nan,nan,nan
,BP46_NODE_32_length_2825_cov_0_526997,2825,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_306_length_2823_cov_5_052440,2823,Linear,Clustered,458_0,Myoviridae,nan,nan,nan
,BeeP-45-2013_NODE_30_length_2821_cov_5_446064,2821,Linear,Clustered,191_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_493_length_2819_cov_4_212983,2819,Linear,Clustered,613_0,Siphoviridae,nan,nan,nan
,BP12_NODE_35_length_2818_cov_3_725621,2818,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_494_length_2816_cov_45_245710,2816,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_308_length_2812_cov_10_940768,2812,Linear,Clustered,459_0,Myoviridae,Gilliamella,nan,nan
,BeeP-44-2013_NODE_46_length_2811_cov_3_750914,2811,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_495_length_2807_cov_32_030403,2807,Linear,Clustered,614_0,Siphoviridae,nan,nan,nan
,BP8_NODE_7_length_2798_cov_6_058648,2798,Linear,Outlier,,nan,nan,nan,nan
,BP24_NODE_62_length_2797_cov_0_728700,2797,Linear,Clustered,336_0,Mixed,nan,nan,nan
,BeeP-16-2013_NODE_30_length_2793_cov_3_020987,2793,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_499_length_2790_cov_4_629930,2790,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_500_length_2787_cov_20_369742,2787,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_502_length_2780_cov_15_685905,2780,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_504_length_2779_cov_3_921910,2779,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_115_length_2779_cov_10_555514,2779,Linear,Outlier,,nan,nan,nan,nan
,BeeP-34-2013_NODE_31_length_2776_cov_4_152279,2776,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_505_length_2774_cov_27_348535,2774,Linear,Outlier,,nan,nan,nan,nan
,BeeP-08-2013_NODE_9_length_2773_cov_13_231454,2773,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_506_length_2773_cov_4_053412,2773,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_507_length_2770_cov_8_394727,2770,Linear,Clustered,616_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_508_length_2766_cov_3_377464,2766,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_509_length_2765_cov_8_322545,2765,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_510_length_2765_cov_3_973958,2765,Linear,Outlier,,nan,nan,nan,nan
,BP10_NODE_131_length_2763_cov_1_689251,2763,Linear,Clustered,129_0,Siphoviridae,nan,nan,nan
,BP19_NODE_69_length_2759_cov_0_636846,2759,Linear,Overlap (VC_197/VC_198),,nan,nan,nan,nan
,BeeP-11-2013_NODE_515_length_2757_cov_7_158209,2757,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_119_length_2754_cov_12_018678,2754,Linear,Clustered,457_0,Myoviridae,nan,nan,nan
,BeeP-35-2013_NODE_318_length_2754_cov_3_709376,2754,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_98_length_2753_cov_6_748505,2753,Linear,Clustered,370_0,Myoviridae,nan,nan,nan
,BeeP-49-2013_NODE_133_length_2752_cov_14_834766,2752,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_120_length_2750_cov_24_594089,2750,Linear,Clustered,281_0,Podoviridae,nan,nan,nan
,BeeP-11-2013_NODE_517_length_2750_cov_3_928171,2750,Linear,Singleton,,nan,nan,nan,nan
,BeeP-45-2013_NODE_31_length_2748_cov_8_258330,2748,Linear,Clustered,360_0,Myoviridae,nan,nan,nan
,BP43_NODE_17_length_2746_cov_8_457143,2746,Linear,Overlap (VC_199/VC_265),,nan,nan,nan,nan
,BeeP-06-2013_NODE_55_length_2745_cov_13_562969,2745,Linear,Outlier,,nan,nan,nan,nan
,BeeP-05-2013_NODE_81_length_2744_cov_2_762280,2744,Linear,Overlap (VC_51/VC_138/VC_139),,nan,nan,nan,nan
,BeeP-11-2013_NODE_518_length_2743_cov_21_168792,2743,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_519_length_2743_cov_2_572393,2743,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_521_length_2737_cov_6_262030,2737,Linear,Clustered,113_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_520_length_2737_cov_9_221805,2737,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_522_length_2734_cov_10_246895,2734,Linear,Singleton,,nan,nan,nan,nan
,BeeP-39-2013_NODE_11_length_2731_cov_4_241145,2731,Linear,Clustered,139_0,Myoviridae,nan,nan,nan
,BP46_NODE_35_length_2730_cov_0_451514,2730,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_135_length_2730_cov_4_600829,2730,Linear,Outlier,,nan,nan,nan,nan
,BeeP-46-2013_NODE_10_length_2729_cov_7_328054,2729,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_137_length_2724_cov_8_315074,2724,Linear,Clustered,625_0,Cystoviridae,nan,nan,nan
,BeeP-41-2013_NODE_5_length_2723_cov_5_470144,2723,Linear,Clustered,204_0,Myoviridae,nan,nan,nan
,BP23_NODE_80_length_2723_cov_3_586472,2723,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_100_length_2717_cov_17_120076,2717,Linear,Outlier,,nan,nan,nan,nan
,BP50_NODE_45_length_2713_cov_0_646991,2713,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_139_length_2713_cov_7_286039,2713,Linear,Singleton,,nan,nan,nan,nan
,BP45_NODE_21_length_2706_cov_0_548162,2706,Linear,Singleton,,nan,nan,nan,nan
,BP3_NODE_38_length_2702_cov_1_339791,2702,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_142_length_2701_cov_11_455030,2701,Linear,Clustered,295_0,Cystoviridae,nan,nan,nan
,BP23_NODE_82_length_2700_cov_0_599845,2700,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_528_length_2699_cov_3_697178,2699,Linear,Clustered,328_0,Myoviridae,nan,nan,nan
,BeeP-35-2013_NODE_333_length_2694_cov_7_862820,2694,Linear,Clustered,653_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_530_length_2691_cov_7_559296,2691,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_534_length_2682_cov_7_985413,2682,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_124_length_2682_cov_24_984261,2682,Linear,Outlier,,nan,nan,nan,nan
,BP49_NODE_61_length_2679_cov_0_581314,2679,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_84_length_2674_cov_5_428186,2674,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_538_length_2669_cov_3_679012,2669,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_540_length_2667_cov_5_708108,2667,Linear,Clustered,12_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_539_length_2667_cov_7_668726,2667,Linear,Outlier,,nan,nan,nan,nan
,BeeP-44-2013_NODE_51_length_2667_cov_5_685328,2667,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_339_length_2664_cov_16_466564,2664,Linear,Clustered,391_0,Myoviridae,nan,nan,nan
,BeeP-49-2013_NODE_144_length_2663_cov_6_288476,2663,Linear,Clustered,249_0,Cystoviridae,nan,nan,nan
,BeeP-11-2013_NODE_542_length_2662_cov_6_427079,2662,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_543_length_2661_cov_6_208204,2661,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_106_length_2660_cov_8_377081,2660,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_342_length_2658_cov_3_927160,2658,Linear,Clustered,154_0,Myoviridae,nan,nan,nan
,BP27_NODE_30_length_2658_cov_1_298384,2658,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_544_length_2656_cov_10_784800,2656,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_146_length_2653_cov_2_845109,2653,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_546_length_2644_cov_20_125049,2644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-45-2013_NODE_33_length_2644_cov_9_546942,2644,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_345_length_2641_cov_5_919267,2641,Linear,Outlier,,nan,nan,nan,nan
,BeeP-35-2013_NODE_346_length_2640_cov_4_145142,2640,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_125_length_2639_cov_15_527713,2639,Linear,Clustered,622_0,Podoviridae,nan,nan,nan
,BeeP-11-2013_NODE_548_length_2636_cov_7_303243,2636,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_107_length_2636_cov_4_773740,2636,Linear,Outlier,,nan,nan,nan,nan
,BP44_NODE_19_length_2634_cov_0_952646,2634,Linear,Clustered,330_0,Mixed,nan,nan,nan
,BP10_NODE_143_length_2627_cov_1_573823,2627,Linear,Singleton,,nan,nan,nan,nan
,BP10_NODE_144_length_2624_cov_0_505394,2624,Linear,Clustered,132_0,Siphoviridae,nan,nan,nan
,BeeP-25-2013_NODE_126_length_2622_cov_18_102554,2622,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_350_length_2619_cov_4_055862,2619,Linear,Clustered,355_0,Myoviridae,nan,nan,nan
,BeeP-44-2013_NODE_54_length_2613_cov_5_416798,2613,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_555_length_2611_cov_87_425414,2611,Linear,Clustered,274_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_557_length_2609_cov_6_201027,2609,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_559_length_2608_cov_5_647570,2608,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_86_length_2604_cov_14_952117,2604,Linear,Clustered,457_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_560_length_2603_cov_3_760887,2603,Linear,Clustered,464_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_561_length_2600_cov_5_733254,2600,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_352_length_2594_cov_10_714740,2594,Linear,Clustered,203_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_563_length_2594_cov_13_753278,2594,Linear,Singleton,,nan,nan,nan,nan
,BP28_NODE_3_length_2591_cov_1_015385,2591,Linear,Clustered,214_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_565_length_2591_cov_3_294352,2591,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_566_length_2585_cov_4_450159,2585,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_567_length_2583_cov_3_233839,2583,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_568_length_2582_cov_4_221956,2582,Linear,Outlier,,nan,nan,nan,nan
,BP49_NODE_67_length_2581_cov_2_686585,2581,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_569_length_2581_cov_10_360224,2581,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_570_length_2579_cov_9_296163,2579,Linear,Clustered,140_0,Myoviridae,nan,nan,nan
,BP1_NODE_37_length_2578_cov_0_557184,2578,Linear,Clustered,186_0,Podoviridae,nan,nan,nan
,BP46_NODE_42_length_2568_cov_1_828361,2568,Linear,Outlier,,nan,nan,nan,nan
,BeeP-32-2013_NODE_20_length_2560_cov_5_010068,2560,Linear,Clustered,644_0,Siphoviridae,nan,nan,nan
,BP23_NODE_85_length_2560_cov_0_413694,2560,Linear,Singleton,,nan,nan,nan,nan
,BP27_NODE_35_length_2560_cov_0_783108,2560,Linear,Outlier,,nan,nan,nan,nan
,BeeP-35-2013_NODE_357_length_2559_cov_124_907333,2559,Linear,Clustered,379_0,Myoviridae,nan,nan,nan
,BeeP-37-2013_NODE_111_length_2555_cov_5_512914,2555,Linear,Outlier,,nan,nan,nan,nan
,BP23_NODE_86_length_2550_cov_0_664883,2550,Linear,Outlier,,nan,nan,nan,nan
,BP49_NODE_69_length_2545_cov_1_295792,2545,Linear,Clustered,154_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_579_length_2542_cov_4_988235,2542,Linear,Clustered,609_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_578_length_2542_cov_22_372819,2542,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_580_length_2542_cov_3_722921,2542,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_582_length_2538_cov_5_330760,2538,Linear,Overlap (VC_41/VC_518),,nan,nan,nan,nan
,BeeP-47-2013_NODE_39_length_2538_cov_5_797643,2538,Linear,Overlap (VC_199/VC_265),,nan,nan,nan,nan
,BeeP-11-2013_NODE_583_length_2537_cov_5_189431,2537,Linear,Clustered,314_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_585_length_2534_cov_18_272283,2534,Linear,Clustered,281_0,Myoviridae,nan,nan,nan
,BeeP-35-2013_NODE_363_length_2531_cov_14_806438,2531,Linear,Clustered,646_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_587_length_2529_cov_14_360522,2529,Linear,Clustered,554_0,Myoviridae,Serratia,nan,nan
,BeeP-11-2013_NODE_588_length_2526_cov_10_241731,2526,Linear,Clustered,621_0,Myoviridae,nan,nan,nan
