,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
contig_2856_phanotate_14_geneCall,0.03,0.07,0.04,0.20,2.02,0.04,0.28,0.02,0.04,0.64,6.64,0.98
contig_2856_phanotate_15_geneCall,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
contig_2856_phanotate_16_geneCall,1.95,4.05,0.48,0.13,0.35,0.79,0.58,0.10,0.20,0.18,1.19,0.12
contig_2856_phanotate_17_geneCall,0.15,4.02,0.15,0.06,0.10,0.85,0.56,0.05,0.12,0.97,2.98,0.12
contig_2856_phanotate_18_geneCall,0.64,1.16,1.39,0.35,0.92,0.44,0.90,0.26,0.46,0.28,3.23,0.97
contig_2856_phanotate_19_geneCall,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.30,9.64,1.00
contig_2862_phanotate_1_geneCall,0.75,0.52,0.20,0.63,0.79,1.66,0.51,0.15,0.57,0.99,3.23,0.97
contig_2862_phanotate_2_geneCall,0.25,0.18,0.10,6.99,0.07,0.18,0.10,0.04,0.36,0.07,1.67,0.93
contig_2862_phanotate_3_geneCall,0.02,0.10,0.02,0.01,0.06,0.21,0.24,0.09,0.05,3.82,5.39,0.98
contig_2862_phanotate_4_geneCall,0.06,0.19,3.79,0.11,0.44,0.10,0.25,0.05,0.04,0.73,4.25,0.97
contig_2862_phanotate_5_geneCall,0.04,0.23,0.57,0.78,0.22,0.43,1.00,0.06,0.17,0.06,6.46,0.98
contig_2862_phanotate_6_geneCall,1.01,1.10,0.04,0.02,0.08,0.03,0.15,0.02,0.02,0.13,7.40,0.99
contig_2862_phanotate_7_geneCall,0.04,0.37,0.02,1.72,0.63,0.06,1.22,0.03,4.05,0.02,1.86,0.77
contig_2862_phanotate_8_geneCall,0.07,0.22,0.09,0.05,0.17,0.14,0.36,0.06,0.45,0.38,8.00,0.99
contig_2862_phanotate_9_geneCall,0.01,0.09,0.01,0.02,1.11,0.22,0.70,0.01,0.65,0.04,7.14,0.99
contig_2862_phanotate_10_geneCall,1.11,2.50,0.10,0.08,1.12,0.43,2.03,0.08,0.60,0.25,1.71,0.08
contig_2862_phanotate_11_geneCall,0.07,1.38,0.08,0.32,0.43,0.08,0.30,0.03,0.42,0.11,6.76,0.98
contig_2862_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.00,0.01,0.04,9.89,1.00
contig_2862_phanotate_13_geneCall,0.62,1.79,0.08,0.08,3.07,0.11,1.22,0.06,0.23,0.07,2.67,0.74
contig_2862_phanotate_14_geneCall,0.00,0.82,0.00,0.00,2.61,0.12,0.07,0.00,0.01,0.01,6.36,0.98
contig_2862_phanotate_15_geneCall,0.32,0.55,0.77,2.41,1.52,0.32,0.48,0.40,0.54,0.66,2.02,0.57
contig_2862_phanotate_16_geneCall,0.12,0.96,0.04,0.05,0.09,0.25,0.45,0.03,0.07,0.68,7.25,0.99
contig_2862_phanotate_17_geneCall,0.04,0.23,0.57,0.78,0.22,0.43,1.00,0.06,0.17,0.06,6.46,0.98
contig_2862_phanotate_18_geneCall,0.50,0.25,0.37,0.12,0.22,0.24,0.61,0.12,5.46,0.14,1.98,0.84
contig_2862_phanotate_19_geneCall,0.03,0.10,0.37,0.04,0.48,0.02,0.10,0.01,0.02,0.11,8.73,1.00
contig_2862_phanotate_20_geneCall,0.02,0.10,0.02,0.01,0.06,0.21,0.24,0.09,0.05,3.82,5.39,0.98
contig_2862_phanotate_21_geneCall,0.82,0.35,0.09,0.22,0.25,5.39,0.45,0.09,0.37,0.44,1.53,0.94
contig_2862_phanotate_22_geneCall,0.04,0.87,0.18,1.22,1.10,3.76,0.18,0.02,0.01,0.10,2.50,0.87
contig_2862_phanotate_23_geneCall,0.00,0.17,0.02,0.01,0.01,0.00,0.05,0.01,0.02,0.02,9.70,1.00
contig_2862_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2862_phanotate_25_geneCall,0.00,0.64,0.00,0.00,0.03,0.04,0.03,0.00,0.00,0.08,9.17,1.00
contig_2862_phanotate_26_geneCall,0.01,0.07,0.15,0.04,0.81,0.01,0.59,0.02,0.08,0.04,8.18,0.99
contig_2862_phanotate_27_geneCall,4.49,0.83,0.07,0.10,0.65,0.06,0.14,0.01,0.56,0.12,2.98,0.91
contig_2862_phanotate_28_geneCall,0.01,0.04,0.00,0.01,0.00,0.83,0.00,0.00,0.00,0.01,9.09,1.00
contig_2862_phanotate_29_geneCall,0.00,0.02,0.08,0.02,0.02,0.03,0.12,0.05,0.04,0.36,9.26,1.00
contig_2862_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2862_phanotate_31_geneCall,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.02,0.00,9.88,1.00
contig_2862_phanotate_32_geneCall,0.01,0.12,0.01,0.00,0.03,0.06,0.11,0.02,0.02,0.35,9.26,1.00
contig_2862_phanotate_33_geneCall,0.00,0.00,0.00,0.06,1.96,0.00,0.01,0.00,0.00,0.00,7.96,0.99
contig_2862_phanotate_34_geneCall,0.16,0.31,0.12,0.04,0.25,0.07,0.42,0.03,0.16,0.13,8.31,0.99
contig_2862_phanotate_35_geneCall,0.00,0.06,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.00,9.86,1.00
contig_2862_phanotate_36_geneCall,0.09,2.86,0.07,0.06,0.34,3.96,0.18,0.04,0.10,0.47,1.82,0.88
contig_2862_phanotate_37_geneCall,0.01,0.20,0.02,0.01,0.07,0.05,0.05,0.02,0.02,0.08,9.48,1.00
contig_2862_phanotate_38_geneCall,0.01,0.16,0.01,0.01,0.07,0.50,0.04,0.01,0.01,0.07,9.10,1.00
contig_2862_phanotate_39_geneCall,0.09,0.12,0.02,0.02,0.09,2.57,0.31,0.02,0.18,0.58,6.00,0.98
contig_2864_phanotate_1_geneCall,0.11,0.24,0.47,0.09,0.15,0.08,0.25,0.04,0.16,1.60,6.81,0.98
contig_2864_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,9.94,1.00
contig_2864_phanotate_3_geneCall,0.00,0.03,0.00,0.00,0.00,0.02,0.10,0.00,0.14,0.04,9.66,1.00
contig_2864_phanotate_4_geneCall,0.01,0.13,0.02,0.00,0.04,0.18,0.04,0.02,0.14,0.98,8.44,0.99
contig_2864_phanotate_5_geneCall,0.05,2.41,0.02,0.02,0.11,0.54,0.22,0.05,0.29,0.05,6.24,0.98
contig_2864_phanotate_6_geneCall,0.01,0.01,0.00,0.08,0.05,0.02,0.19,0.31,0.28,0.31,8.74,1.00
contig_2864_phanotate_7_geneCall,0.00,0.22,0.01,0.01,0.02,0.01,0.03,0.00,0.00,0.22,9.47,1.00
contig_2864_phanotate_8_geneCall,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,9.95,1.00
contig_2864_phanotate_9_geneCall,0.00,0.02,0.00,0.00,0.00,0.01,0.02,0.00,0.03,0.03,9.87,1.00
contig_2864_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_11_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,9.95,1.00
contig_2864_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.97,1.00
contig_2864_phanotate_13_geneCall,0.23,0.02,0.01,0.00,0.21,0.24,0.01,0.00,0.18,0.01,9.09,1.00
contig_2864_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_15_geneCall,1.43,1.57,0.20,0.25,0.20,3.17,0.65,0.15,0.57,0.51,1.30,0.85
contig_2864_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_17_geneCall,0.06,1.80,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.01,8.08,0.99
contig_2864_phanotate_18_geneCall,0.69,0.54,0.13,0.33,0.17,0.50,0.44,0.11,0.36,0.42,6.30,0.98
contig_2864_phanotate_19_geneCall,0.23,1.19,0.31,3.05,0.91,0.84,0.52,0.73,0.28,0.37,1.56,0.65
contig_2864_phanotate_20_geneCall,0.04,0.13,0.88,0.54,5.32,0.05,0.92,0.04,0.23,0.12,1.75,0.87
contig_2864_phanotate_21_geneCall,0.08,1.24,0.23,0.61,1.22,0.76,2.05,0.17,0.45,0.23,2.95,0.96
contig_2864_phanotate_22_geneCall,0.09,0.56,0.05,0.01,0.82,0.33,0.32,0.02,0.12,0.02,7.65,0.99
contig_2864_phanotate_23_geneCall,0.52,0.38,0.16,0.22,0.84,0.57,0.82,0.13,0.23,0.28,5.84,0.98
contig_2864_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.31,9.63,1.00
contig_2864_phanotate_25_geneCall,0.23,0.96,0.19,0.04,0.21,0.18,0.37,0.05,0.40,0.30,7.06,0.99
contig_2864_phanotate_26_geneCall,2.12,1.03,0.58,0.13,0.96,1.97,0.77,0.34,0.26,0.16,1.68,0.81
contig_2864_phanotate_27_geneCall,0.01,3.29,0.39,0.05,0.08,0.11,0.10,0.02,0.02,0.06,5.88,0.98
contig_2864_phanotate_28_geneCall,0.01,0.08,0.01,0.00,0.01,0.00,0.04,0.00,0.01,0.02,9.82,1.00
contig_2864_phanotate_29_geneCall,0.15,1.73,0.27,0.05,0.12,5.90,0.46,0.07,0.08,0.10,1.08,0.95
contig_2864_phanotate_30_geneCall,0.23,3.49,0.17,0.06,0.24,0.90,1.43,0.21,0.75,0.62,1.90,0.10
contig_2864_phanotate_31_geneCall,0.03,0.06,0.01,0.01,0.03,0.01,0.03,0.01,0.02,0.05,9.76,1.00
contig_2864_phanotate_32_geneCall,0.17,0.92,0.19,0.01,0.30,0.21,0.07,0.02,0.04,2.58,5.48,0.98
contig_2864_phanotate_33_geneCall,0.88,0.99,1.22,0.46,0.58,0.68,1.81,0.29,0.51,0.40,2.18,0.96
contig_2864_phanotate_34_geneCall,1.03,0.50,0.30,0.52,0.30,1.99,0.92,0.25,1.23,1.30,1.66,0.81
contig_2864_phanotate_35_geneCall,2.74,1.43,0.40,0.20,0.62,0.23,1.17,0.15,0.59,0.56,1.90,0.84
contig_2864_phanotate_36_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.97,1.00
contig_2864_phanotate_37_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_38_geneCall,0.52,0.98,0.42,0.39,0.74,0.49,1.09,0.37,0.43,0.63,3.95,0.97
contig_2864_phanotate_39_geneCall,1.15,0.72,0.18,0.24,0.19,5.26,0.18,0.12,0.14,0.40,1.41,0.94
contig_2864_phanotate_40_geneCall,0.73,0.19,0.34,1.24,0.27,0.32,1.68,0.21,0.43,0.33,4.25,0.97
contig_2864_phanotate_41_geneCall,3.85,0.91,0.80,0.17,0.28,0.87,0.43,0.19,0.42,0.84,1.26,0.90
contig_2864_phanotate_42_geneCall,0.04,0.40,0.11,0.09,0.45,0.26,0.37,0.03,0.09,0.11,8.05,0.99
contig_2864_phanotate_43_geneCall,0.00,0.01,0.02,0.01,0.01,0.02,0.02,0.00,0.01,0.02,9.88,1.00
contig_2864_phanotate_44_geneCall,0.00,0.03,0.01,0.00,0.01,0.75,0.03,0.01,0.07,0.06,9.02,1.00
contig_2864_phanotate_45_geneCall,0.02,0.09,0.04,0.03,0.06,0.04,0.09,0.02,0.03,0.06,9.53,1.00
contig_2864_phanotate_46_geneCall,0.00,0.08,0.01,0.01,0.04,0.02,0.03,0.00,0.01,0.03,9.77,1.00
contig_2864_phanotate_47_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_48_geneCall,0.29,0.79,0.38,0.25,0.43,0.68,0.58,0.23,0.42,0.38,5.57,0.98
contig_2864_phanotate_49_geneCall,0.34,0.52,0.86,0.55,0.42,0.74,0.85,0.47,0.24,0.76,4.25,0.97
contig_2864_phanotate_50_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_51_geneCall,0.49,0.76,0.62,1.06,0.54,0.54,0.49,0.26,0.37,1.56,3.31,0.97
contig_2864_phanotate_52_geneCall,0.00,0.26,2.00,0.00,0.02,0.05,0.02,0.01,0.00,0.15,7.50,0.99
contig_2864_phanotate_53_geneCall,0.01,0.54,0.00,0.01,0.03,0.06,0.10,0.01,0.02,5.67,3.54,0.80
contig_2864_phanotate_54_geneCall,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,9.85,1.00
contig_2864_phanotate_55_geneCall,0.00,0.02,0.03,0.00,0.00,0.15,0.03,0.01,0.01,0.01,9.73,1.00
contig_2864_phanotate_56_geneCall,0.00,0.01,0.00,0.00,0.05,0.01,0.05,0.00,0.00,0.00,9.87,1.00
contig_2864_phanotate_57_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_58_geneCall,0.02,0.22,0.04,0.07,0.20,0.06,0.16,0.02,0.04,0.01,9.15,1.00
contig_2864_phanotate_59_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_60_geneCall,0.06,0.14,1.36,0.07,0.06,0.61,0.68,0.02,0.46,1.29,5.25,0.98
contig_2864_phanotate_61_geneCall,0.19,0.69,0.46,0.09,0.05,3.22,0.13,0.30,0.10,0.68,4.09,0.97
contig_2864_phanotate_62_geneCall,0.07,0.24,0.28,0.04,0.05,0.43,0.33,0.24,0.66,0.23,7.44,0.99
contig_2864_phanotate_63_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,9.97,1.00
contig_2864_phanotate_64_geneCall,0.01,0.71,0.06,0.01,0.03,0.02,0.04,0.01,0.02,0.50,8.60,1.00
contig_2864_phanotate_65_geneCall,0.03,0.23,0.12,0.01,0.09,0.16,0.19,0.03,0.08,0.07,8.98,1.00
contig_2864_phanotate_66_geneCall,0.00,0.00,0.00,0.00,0.01,0.17,0.00,0.00,0.00,0.03,9.78,1.00
contig_2864_phanotate_67_geneCall,0.17,2.67,0.23,0.27,0.38,0.62,0.99,0.15,0.25,0.42,3.84,0.97
contig_2864_phanotate_68_geneCall,0.36,0.58,3.24,0.05,0.17,0.19,0.21,0.09,0.18,0.61,4.34,0.97
contig_2864_phanotate_69_geneCall,0.00,0.12,0.00,0.00,0.00,0.04,0.01,0.00,0.00,0.01,9.82,1.00
contig_2864_phanotate_70_geneCall,0.03,0.82,0.04,0.05,0.11,0.14,0.91,0.04,0.20,0.52,7.14,0.99
contig_2864_phanotate_71_geneCall,0.01,1.72,0.05,0.00,0.04,0.23,0.11,0.01,0.08,0.05,7.70,0.99
contig_2864_phanotate_72_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_73_geneCall,0.02,0.06,0.03,0.01,0.02,0.09,0.04,0.03,0.47,0.05,9.18,1.00
contig_2864_phanotate_74_geneCall,0.40,0.61,0.48,0.15,0.29,0.97,0.28,0.11,0.28,4.47,1.96,0.69
contig_2864_phanotate_75_geneCall,0.27,2.50,0.63,0.31,0.61,0.45,0.82,0.24,0.22,2.23,1.74,0.08
contig_2864_phanotate_76_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_77_geneCall,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.01,9.93,1.00
contig_2864_phanotate_78_geneCall,0.00,0.02,0.01,0.00,0.03,0.01,0.00,0.00,0.00,0.76,9.16,1.00
contig_2864_phanotate_79_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_2864_phanotate_80_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_81_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,9.95,1.00
contig_2864_phanotate_82_geneCall,0.00,0.01,0.01,0.00,0.00,0.01,0.06,0.00,0.01,0.27,9.62,1.00
contig_2864_phanotate_83_geneCall,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_84_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_85_geneCall,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,1.00
contig_2864_phanotate_86_geneCall,0.04,0.10,0.08,0.04,0.04,0.03,0.30,0.03,0.46,0.36,8.52,0.99
contig_2864_phanotate_87_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
contig_2864_phanotate_88_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_89_geneCall,0.00,0.09,0.01,0.00,0.02,0.07,0.05,0.01,0.03,0.01,9.71,1.00
contig_2864_phanotate_90_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_91_geneCall,0.00,0.01,0.00,0.00,0.12,0.00,0.00,0.00,0.00,1.34,8.52,0.99
contig_2864_phanotate_92_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_93_geneCall,0.02,0.07,0.13,0.05,0.10,0.06,0.17,0.03,0.10,0.21,9.06,1.00
contig_2864_phanotate_94_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_95_geneCall,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_96_geneCall,0.00,0.00,0.00,0.00,0.01,0.07,0.01,0.00,0.01,0.00,9.90,1.00
contig_2864_phanotate_97_geneCall,0.00,0.10,0.01,0.01,0.08,0.00,0.03,0.00,0.00,0.02,9.74,1.00
contig_2864_phanotate_98_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_99_geneCall,0.00,0.07,0.01,0.00,0.07,0.00,0.01,0.00,0.00,0.02,9.82,1.00
contig_2864_phanotate_100_geneCall,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,9.34,1.00
contig_2864_phanotate_101_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_102_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,9.93,1.00
contig_2864_phanotate_103_geneCall,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,9.89,1.00
contig_2864_phanotate_104_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_105_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,9.96,1.00
contig_2864_phanotate_106_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_107_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_108_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_109_geneCall,0.00,0.55,0.00,0.00,0.00,0.11,0.02,0.00,0.00,0.10,9.21,1.00
contig_2864_phanotate_110_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_111_geneCall,0.03,0.23,0.15,0.07,0.13,0.20,0.44,0.12,0.45,0.30,7.88,0.99
contig_2864_phanotate_112_geneCall,0.00,0.03,0.07,0.00,0.01,0.00,0.02,0.00,0.01,0.03,9.83,1.00
contig_2864_phanotate_113_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_114_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_115_geneCall,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.03,9.93,1.00
contig_2864_phanotate_116_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_117_geneCall,0.00,0.53,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,9.44,1.00
contig_2864_phanotate_118_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_119_geneCall,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_120_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_121_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_122_geneCall,0.05,0.30,0.48,0.09,0.16,0.05,0.33,0.06,0.53,0.15,7.81,0.99
contig_2864_phanotate_123_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.98,1.00
contig_2864_phanotate_124_geneCall,0.00,0.05,0.01,0.00,0.02,0.03,0.02,0.00,0.01,0.04,9.82,1.00
contig_2864_phanotate_125_geneCall,0.05,0.09,0.50,0.03,0.07,0.03,0.17,0.04,0.22,0.35,8.45,0.99
contig_2864_phanotate_126_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_127_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_128_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,9.96,1.00
contig_2864_phanotate_129_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_130_geneCall,0.00,0.00,0.00,0.01,0.00,0.04,0.00,0.00,0.01,0.00,9.94,1.00
contig_2864_phanotate_131_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_132_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_133_geneCall,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.18,0.99
contig_2864_phanotate_134_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,9.98,1.00
contig_2864_phanotate_135_geneCall,0.08,0.27,0.33,0.06,0.21,0.10,0.20,0.05,0.10,0.31,8.29,0.99
contig_2864_phanotate_136_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_137_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_138_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_139_geneCall,0.00,0.01,0.01,0.00,0.00,0.01,0.02,0.00,0.01,0.01,9.93,1.00
contig_2864_phanotate_140_geneCall,0.00,0.01,0.01,0.00,0.02,0.00,0.01,0.00,0.00,0.13,9.82,1.00
contig_2864_phanotate_141_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_142_geneCall,0.00,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,9.93,1.00
contig_2864_phanotate_143_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,9.97,1.00
contig_2864_phanotate_144_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2864_phanotate_145_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,9.96,1.00
contig_2864_phanotate_146_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_147_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_148_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_149_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_150_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_151_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2864_phanotate_152_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_2864_phanotate_153_geneCall,0.00,0.13,0.05,0.00,0.01,0.00,0.01,0.00,0.00,1.17,8.61,1.00
contig_2864_phanotate_154_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,9.95,1.00
contig_2864_phanotate_155_geneCall,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,9.70,1.00
contig_2864_phanotate_156_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_157_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_2864_phanotate_158_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2864_phanotate_159_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,9.97,1.00
contig_2864_phanotate_160_geneCall,0.00,0.01,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00,9.94,1.00
contig_2864_phanotate_161_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.02,9.95,1.00
contig_2864_phanotate_162_geneCall,0.00,0.07,0.00,0.00,0.01,0.00,0.02,0.01,0.03,1.28,8.57,1.00
contig_2864_phanotate_163_geneCall,0.00,0.00,0.00,0.00,0.03,0.00,0.12,0.00,0.00,0.12,9.73,1.00
contig_2864_phanotate_164_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.10,9.89,1.00
contig_2864_phanotate_165_geneCall,0.01,0.10,0.11,0.07,0.07,0.02,0.18,0.02,0.03,2.24,7.15,0.99
contig_2864_phanotate_166_geneCall,0.09,0.22,0.09,0.17,0.16,1.19,0.14,0.08,0.23,1.53,6.10,0.98
