,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
circular_pair_3789_phanotate_6_geneCall,0.15,0.32,0.17,0.24,0.12,1.00,0.37,0.09,0.43,0.10,7.00,0.99
circular_pair_3789_phanotate_7_geneCall,0.00,0.06,0.03,0.04,0.01,0.00,0.04,0.01,0.01,0.08,9.74,1.00
circular_pair_3789_phanotate_8_geneCall,0.03,0.38,0.08,0.05,0.08,0.79,0.07,0.05,0.10,0.21,8.17,0.99
circular_pair_3789_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.00,0.00,0.01,9.94,1.00
circular_pair_3911_phanotate_1_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
circular_pair_3911_phanotate_2_geneCall,0.07,1.88,0.11,0.05,0.06,0.23,0.19,0.05,0.29,2.38,4.69,0.98
circular_pair_3911_phanotate_3_geneCall,0.00,0.24,0.01,0.00,0.00,0.62,0.05,0.00,0.02,7.95,1.09,0.91
circular_pair_3911_phanotate_4_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
circular_pair_3911_phanotate_5_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.97,1.00
circular_pair_3911_phanotate_6_geneCall,0.01,0.49,0.01,0.07,0.02,0.96,0.12,0.02,0.03,0.05,8.22,0.99
circular_pair_3911_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_3911_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_pair_3911_phanotate_9_geneCall,0.01,0.35,0.24,0.25,0.12,0.02,0.05,0.03,0.05,1.16,7.72,0.99
circular_pair_3911_phanotate_10_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.12,0.01,9.82,1.00
circular_pair_3911_phanotate_11_geneCall,0.03,0.10,0.04,0.01,0.17,0.18,0.15,0.10,0.17,0.10,8.94,1.00
circular_pair_3911_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_3911_phanotate_13_geneCall,0.01,0.49,0.01,0.07,0.02,0.96,0.12,0.02,0.03,0.05,8.22,0.99
circular_pair_3911_phanotate_14_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.97,1.00
circular_pair_3911_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_pair_3911_phanotate_16_geneCall,0.07,0.58,0.07,0.04,0.05,1.50,0.16,0.04,0.16,1.25,6.08,0.98
circular_pair_3911_phanotate_17_geneCall,0.01,0.17,0.49,0.02,0.18,0.22,0.58,0.02,0.05,0.06,8.20,0.99
circular_pair_3911_phanotate_18_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.09,0.00,9.89,1.00
circular_pair_3911_phanotate_19_geneCall,0.04,0.19,0.06,0.02,0.09,1.51,0.21,0.03,0.23,0.13,7.49,0.99
circular_pair_3911_phanotate_20_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.97,1.00
circular_pair_3911_phanotate_21_geneCall,0.01,0.35,0.24,0.25,0.12,0.02,0.05,0.03,0.05,1.16,7.72,0.99
circular_pair_3911_phanotate_22_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.12,0.01,9.82,1.00
circular_pair_3911_phanotate_23_geneCall,0.03,0.10,0.04,0.01,0.17,0.18,0.15,0.10,0.17,0.10,8.94,1.00
circular_pair_3911_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_3911_phanotate_25_geneCall,0.00,0.31,0.01,0.01,0.01,0.05,0.03,0.00,0.01,0.03,9.55,1.00
circular_pair_3911_phanotate_26_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.97,1.00
circular_pair_3911_phanotate_27_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_1_geneCall,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,8.25,0.99
circular_pair_4158_phanotate_2_geneCall,0.63,1.57,0.43,0.21,0.49,3.31,0.42,0.13,0.61,0.72,1.49,0.85
circular_pair_4158_phanotate_3_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
circular_pair_4158_phanotate_4_geneCall,0.49,0.55,0.21,0.23,0.47,0.47,0.25,0.18,0.20,0.38,6.58,0.98
circular_pair_4158_phanotate_5_geneCall,0.51,2.70,1.14,0.11,0.27,0.26,0.74,0.05,0.56,0.34,3.33,0.97
circular_pair_4158_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_7_geneCall,0.02,5.72,0.04,0.01,0.02,0.03,0.30,0.00,0.28,0.03,3.55,0.19
circular_pair_4158_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
circular_pair_4158_phanotate_9_geneCall,0.01,3.60,0.72,0.17,0.14,0.07,0.15,0.01,0.02,0.02,5.11,0.98
circular_pair_4158_phanotate_10_geneCall,0.01,0.20,0.07,0.01,0.04,0.03,0.09,0.00,0.02,1.34,8.20,0.99
circular_pair_4158_phanotate_11_geneCall,0.03,0.28,0.25,0.04,0.10,0.38,0.13,0.01,0.08,0.14,8.55,0.99
circular_pair_4158_phanotate_12_geneCall,0.00,0.01,0.00,0.00,0.01,1.50,0.05,0.00,0.02,0.01,8.41,0.99
circular_pair_4158_phanotate_13_geneCall,0.00,1.53,0.01,0.00,0.01,0.01,0.02,0.00,0.00,0.01,8.40,0.99
circular_pair_4158_phanotate_14_geneCall,0.10,0.60,0.06,0.06,0.11,2.37,0.27,0.05,0.13,2.44,3.82,0.97
circular_pair_4158_phanotate_15_geneCall,0.00,0.35,0.02,0.00,0.06,0.03,0.11,0.00,0.01,0.04,9.38,1.00
circular_pair_4158_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,9.97,1.00
circular_pair_4158_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
circular_pair_4158_phanotate_18_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_19_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_20_geneCall,0.03,0.34,1.00,0.15,0.16,0.64,1.63,0.07,0.94,0.89,4.15,0.97
circular_pair_4158_phanotate_21_geneCall,0.00,0.02,0.00,0.00,0.03,0.00,0.01,0.00,0.00,0.00,9.93,1.00
circular_pair_4158_phanotate_22_geneCall,0.04,0.11,0.04,0.03,0.13,1.67,0.17,0.03,0.05,0.09,7.65,0.99
circular_pair_4158_phanotate_23_geneCall,0.13,0.94,0.19,0.13,0.22,0.37,0.37,0.09,0.22,0.21,7.13,0.99
circular_pair_4158_phanotate_24_geneCall,0.57,1.60,0.36,0.19,0.44,3.54,0.43,0.11,0.59,0.66,1.51,0.86
circular_pair_4158_phanotate_25_geneCall,0.75,0.81,0.08,0.12,0.07,0.56,0.04,0.04,0.29,0.06,7.17,0.99
circular_pair_4158_phanotate_26_geneCall,2.67,1.40,0.04,0.82,0.25,0.66,0.12,0.08,0.06,0.21,3.69,0.97
circular_pair_4158_phanotate_27_geneCall,0.01,0.07,0.02,0.06,0.07,0.45,0.15,0.01,0.01,0.44,8.70,1.00
circular_pair_4158_phanotate_28_geneCall,0.00,0.05,0.03,0.00,0.02,0.04,0.29,0.03,0.13,0.01,9.39,1.00
circular_pair_4158_phanotate_29_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.04,0.01,0.02,0.00,0.01,0.00,9.92,1.00
circular_pair_4158_phanotate_31_geneCall,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.80,9.16,1.00
circular_pair_4158_phanotate_32_geneCall,1.47,3.37,0.04,0.10,0.06,0.19,0.12,0.07,0.11,0.04,4.43,0.98
circular_pair_4158_phanotate_33_geneCall,2.67,1.40,0.04,0.82,0.25,0.66,0.12,0.08,0.06,0.21,3.69,0.97
circular_pair_4158_phanotate_34_geneCall,0.01,0.07,0.02,0.06,0.07,0.45,0.15,0.01,0.01,0.44,8.70,1.00
circular_pair_4158_phanotate_35_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,9.80,1.00
circular_pair_4158_phanotate_36_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,9.94,1.00
circular_pair_4158_phanotate_37_geneCall,0.57,0.69,0.17,0.10,0.26,0.36,0.55,0.05,1.12,0.31,5.81,0.98
circular_pair_4158_phanotate_38_geneCall,0.01,0.02,0.03,0.00,0.08,0.16,0.13,0.01,0.10,0.06,9.42,1.00
circular_pair_4158_phanotate_39_geneCall,0.18,0.32,0.09,0.14,2.38,1.04,0.57,0.05,0.33,0.20,4.69,0.98
circular_pair_4158_phanotate_40_geneCall,0.00,0.01,0.00,0.00,0.01,0.02,0.03,0.00,0.01,0.02,9.90,1.00
circular_pair_4158_phanotate_41_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
circular_pair_4158_phanotate_42_geneCall,0.09,0.04,8.46,0.21,0.05,0.02,0.09,0.00,0.02,0.25,0.78,0.98
circular_pair_4158_phanotate_43_geneCall,0.00,5.96,0.09,0.03,0.03,0.11,0.03,0.01,0.01,0.12,3.61,0.20
circular_pair_4158_phanotate_44_geneCall,0.02,0.48,0.05,0.02,0.29,0.58,0.14,0.03,0.07,5.26,3.07,0.76
circular_pair_4158_phanotate_45_geneCall,0.00,0.01,0.00,0.00,0.01,0.05,0.01,0.00,0.01,0.15,9.76,1.00
circular_pair_4158_phanotate_46_geneCall,0.12,0.53,0.20,0.50,0.26,0.31,0.84,0.09,0.46,0.47,6.22,0.98
circular_pair_4158_phanotate_47_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4158_phanotate_48_geneCall,0.01,0.33,0.04,0.05,0.35,0.02,0.03,0.01,0.01,0.29,8.87,1.00
circular_pair_4158_phanotate_49_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_pair_4158_phanotate_50_geneCall,0.00,0.02,0.00,0.10,0.01,0.47,0.03,0.00,0.04,5.52,3.81,0.78
circular_pair_4158_phanotate_51_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4194_phanotate_1_geneCall,0.15,0.45,0.03,0.14,0.19,0.14,0.07,0.03,0.04,0.11,8.65,1.00
circular_pair_4194_phanotate_2_geneCall,0.54,0.50,0.58,0.37,0.85,2.86,2.34,0.09,0.32,0.35,1.19,0.83
circular_pair_4194_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4194_phanotate_4_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,9.88,1.00
circular_pair_4194_phanotate_5_geneCall,0.12,1.11,0.37,0.24,0.27,0.99,0.49,0.09,0.20,0.14,5.98,0.98
circular_pair_4194_phanotate_6_geneCall,0.04,0.32,0.20,0.05,0.18,0.86,0.16,0.05,0.14,0.62,7.39,0.99
circular_pair_4236_phanotate_1_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4236_phanotate_2_geneCall,0.53,2.68,0.07,0.11,0.38,0.63,3.21,0.07,0.31,0.11,1.90,0.47
circular_pair_4236_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_pair_4236_phanotate_4_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
circular_pair_4236_phanotate_5_geneCall,0.00,0.08,0.00,0.00,0.01,0.07,0.00,0.00,0.01,0.02,9.80,1.00
circular_pair_4236_phanotate_6_geneCall,0.03,0.03,0.02,0.00,0.02,0.01,0.04,0.00,0.01,0.04,9.79,1.00
circular_pair_4236_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4236_phanotate_8_geneCall,0.00,0.15,0.00,0.00,0.01,0.03,0.02,0.00,0.01,2.44,7.33,0.99
circular_pair_4236_phanotate_9_geneCall,0.00,0.24,0.51,0.00,0.24,0.02,0.19,0.00,0.04,3.14,5.61,0.98
circular_pair_4236_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_pair_4236_phanotate_11_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,9.92,1.00
circular_pair_4236_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,9.98,1.00
circular_pair_4236_phanotate_13_geneCall,0.00,0.01,0.00,0.00,0.02,1.25,0.01,0.00,0.01,0.45,8.24,0.99
circular_pair_4236_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.45,0.01,0.00,0.00,0.00,0.36,9.17,1.00
circular_pair_4236_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.00,0.03,0.01,9.90,1.00
circular_pair_4236_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.04,0.45,9.49,1.00
circular_pair_4265_phanotate_1_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,1.00
circular_pair_4265_phanotate_2_geneCall,0.02,0.16,0.15,0.00,0.09,2.96,1.40,0.14,0.66,0.05,4.37,0.98
circular_pair_4265_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_4_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,9.93,1.00
circular_pair_4265_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_6_geneCall,0.00,1.18,0.01,0.02,0.04,0.12,0.04,0.01,0.01,0.08,8.49,0.99
circular_pair_4265_phanotate_7_geneCall,0.01,0.31,0.02,0.01,0.01,0.17,0.08,0.00,0.04,0.04,9.31,1.00
circular_pair_4265_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.00,0.03,0.34,9.48,1.00
circular_pair_4265_phanotate_9_geneCall,0.00,0.05,0.02,0.01,0.05,0.00,0.04,0.00,0.00,0.05,9.77,1.00
circular_pair_4265_phanotate_10_geneCall,0.01,0.11,0.06,0.03,0.11,0.06,0.29,0.02,0.03,0.12,9.18,1.00
circular_pair_4265_phanotate_11_geneCall,0.00,0.01,0.04,0.00,0.02,0.01,0.01,0.00,0.00,0.07,9.83,1.00
circular_pair_4265_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_13_geneCall,0.00,0.04,0.00,0.00,0.33,0.00,0.01,0.00,0.01,0.00,9.61,1.00
circular_pair_4265_phanotate_14_geneCall,0.00,0.02,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,9.95,1.00
circular_pair_4265_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_16_geneCall,0.00,0.13,0.00,0.02,0.00,0.07,0.02,0.00,0.02,0.37,9.36,1.00
circular_pair_4265_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_18_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_19_geneCall,0.01,0.08,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.06,9.82,1.00
circular_pair_4265_phanotate_20_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_21_geneCall,0.95,0.01,0.00,0.00,0.04,0.03,0.02,0.00,0.01,0.56,8.39,0.99
circular_pair_4265_phanotate_22_geneCall,0.01,0.11,0.12,0.02,0.45,1.32,0.10,0.00,0.84,1.19,5.84,0.98
circular_pair_4265_phanotate_23_geneCall,0.00,0.01,0.04,0.00,0.03,0.00,0.02,0.02,0.00,0.98,8.89,1.00
circular_pair_4265_phanotate_24_geneCall,0.00,0.10,0.02,0.01,0.06,0.25,0.30,0.00,0.01,0.03,9.22,1.00
circular_pair_4265_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_26_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
circular_pair_4265_phanotate_27_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_28_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_29_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4265_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,9.34,1.00
circular_pair_4265_phanotate_31_geneCall,0.00,0.03,0.01,0.00,0.00,0.01,0.01,0.01,0.06,0.01,9.86,1.00
circular_pair_4276_phanotate_1_geneCall,0.10,0.20,0.08,0.04,0.07,2.12,0.14,0.08,0.11,0.59,6.45,0.98
circular_pair_4276_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_4_geneCall,0.32,0.66,0.07,0.04,0.08,1.93,0.34,0.06,0.24,3.58,2.67,0.64
circular_pair_4276_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.98,1.00
circular_pair_4276_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.98,1.00
circular_pair_4276_phanotate_7_geneCall,0.26,0.24,0.06,0.02,0.06,1.28,0.32,0.05,0.09,4.99,2.64,0.73
circular_pair_4276_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_10_geneCall,0.32,0.66,0.07,0.04,0.08,1.93,0.34,0.06,0.24,3.58,2.67,0.64
circular_pair_4276_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_13_geneCall,0.32,0.66,0.07,0.04,0.08,1.93,0.34,0.06,0.24,3.58,2.67,0.64
circular_pair_4276_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_16_geneCall,0.32,0.66,0.07,0.04,0.08,1.93,0.34,0.06,0.24,3.58,2.67,0.64
circular_pair_4276_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_18_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_19_geneCall,0.32,0.66,0.07,0.04,0.08,1.93,0.34,0.06,0.24,3.58,2.67,0.64
circular_pair_4276_phanotate_20_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4276_phanotate_21_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.20,9.79,1.00
circular_pair_4276_phanotate_22_geneCall,0.04,1.56,0.00,0.00,0.00,4.86,0.01,0.00,0.01,0.66,2.84,0.92
circular_pair_4284_phanotate_1_geneCall,0.05,0.05,0.20,0.00,0.01,0.08,0.02,0.01,0.11,0.02,9.46,1.00
circular_pair_4284_phanotate_2_geneCall,0.09,2.98,0.05,0.08,0.08,0.03,0.24,0.02,0.87,0.13,5.43,0.98
circular_pair_4284_phanotate_3_geneCall,0.03,0.43,0.04,0.10,0.26,0.10,0.20,0.01,0.04,0.35,8.44,0.99
circular_pair_4284_phanotate_4_geneCall,0.04,0.15,0.15,0.04,0.13,0.38,0.33,0.06,0.21,0.25,8.26,0.99
circular_pair_4284_phanotate_5_geneCall,0.09,2.98,0.05,0.08,0.08,0.03,0.24,0.02,0.87,0.13,5.43,0.98
circular_pair_4284_phanotate_6_geneCall,0.03,0.43,0.04,0.10,0.26,0.10,0.20,0.01,0.04,0.35,8.44,0.99
circular_pair_4284_phanotate_7_geneCall,0.04,0.15,0.15,0.04,0.13,0.38,0.33,0.06,0.21,0.25,8.26,0.99
circular_pair_4284_phanotate_8_geneCall,0.09,2.98,0.05,0.08,0.08,0.03,0.24,0.02,0.87,0.13,5.43,0.98
circular_pair_4284_phanotate_9_geneCall,0.03,0.43,0.04,0.10,0.26,0.10,0.20,0.01,0.04,0.35,8.44,0.99
circular_pair_4284_phanotate_10_geneCall,0.02,0.09,0.09,0.02,0.13,0.32,0.35,0.03,0.12,0.25,8.59,1.00
circular_pair_4415_phanotate_1_geneCall,0.02,0.56,0.07,0.07,0.03,6.22,0.32,0.10,0.13,0.06,2.43,0.97
circular_pair_4415_phanotate_2_geneCall,0.01,0.11,0.03,0.01,0.03,0.11,0.07,0.02,0.12,0.12,9.37,1.00
circular_pair_4415_phanotate_3_geneCall,0.20,0.29,0.26,0.08,0.08,4.07,0.21,0.08,0.25,2.01,2.48,0.88
circular_pair_4415_phanotate_4_geneCall,0.14,0.29,0.06,0.03,0.10,0.62,0.19,0.08,0.04,0.46,7.99,0.99
circular_pair_4415_phanotate_5_geneCall,0.01,0.24,0.19,0.03,0.07,0.16,0.08,0.01,0.05,3.64,5.52,0.98
circular_pair_4415_phanotate_6_geneCall,0.62,0.47,0.21,0.10,0.37,0.15,0.38,0.43,0.22,1.39,5.67,0.98
circular_pair_44_phanotate_1_geneCall,0.08,0.18,0.51,0.10,0.47,0.11,4.53,0.06,0.53,0.45,2.99,0.60
circular_pair_44_phanotate_2_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.04,9.89,1.00
circular_pair_44_phanotate_3_geneCall,0.01,0.28,0.04,0.05,0.05,0.05,0.12,0.01,0.07,0.04,9.26,1.00
circular_pair_44_phanotate_4_geneCall,0.05,0.14,0.19,0.15,1.16,0.11,3.61,0.06,0.38,0.23,3.92,0.97
circular_pair_44_phanotate_5_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.04,9.89,1.00
circular_pair_44_phanotate_6_geneCall,0.01,0.28,0.04,0.05,0.05,0.05,0.12,0.01,0.07,0.04,9.26,1.00
circular_pair_44_phanotate_7_geneCall,0.05,0.14,0.19,0.15,1.16,0.11,3.61,0.06,0.38,0.23,3.92,0.97
circular_pair_44_phanotate_8_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.04,9.89,1.00
circular_pair_44_phanotate_9_geneCall,0.01,0.28,0.04,0.05,0.05,0.05,0.12,0.01,0.07,0.04,9.26,1.00
circular_pair_44_phanotate_10_geneCall,0.06,0.14,0.10,0.09,1.38,0.13,0.87,0.05,0.14,0.10,6.92,0.99
circular_pair_4521_phanotate_1_geneCall,0.41,4.94,0.10,0.03,0.07,0.21,0.51,0.06,0.06,0.16,3.45,0.15
circular_pair_4521_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4521_phanotate_3_geneCall,0.35,0.38,0.13,0.26,0.69,0.22,0.60,0.27,0.33,0.24,6.52,0.98
circular_pair_4521_phanotate_4_geneCall,0.29,0.41,0.27,0.33,0.45,1.22,1.95,0.14,2.63,0.31,1.99,0.57
circular_pair_4521_phanotate_5_geneCall,0.13,1.02,0.07,0.22,0.17,0.84,1.35,0.09,0.21,0.16,5.75,0.98
circular_pair_4521_phanotate_6_geneCall,0.00,0.01,0.00,0.00,0.01,0.02,0.01,0.00,0.01,0.01,9.92,1.00
circular_pair_4521_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_pair_4521_phanotate_8_geneCall,0.00,0.20,0.01,0.00,0.01,0.02,0.03,0.00,0.00,0.02,9.70,1.00
circular_pair_4521_phanotate_9_geneCall,3.35,1.14,1.67,0.12,0.40,0.56,0.57,0.10,0.33,0.50,1.26,0.88
circular_pair_4532_phanotate_1_geneCall,0.00,0.15,0.01,0.00,0.01,0.22,0.02,0.00,0.00,0.07,9.51,1.00
circular_pair_4532_phanotate_2_geneCall,0.00,0.21,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.08,9.65,1.00
circular_pair_4532_phanotate_3_geneCall,0.00,0.01,0.01,0.00,0.01,0.00,0.04,0.01,0.01,0.00,9.91,1.00
circular_pair_4532_phanotate_4_geneCall,0.00,1.32,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.07,8.57,1.00
circular_pair_4532_phanotate_5_geneCall,0.02,0.23,0.04,0.01,0.25,0.07,0.17,0.02,0.07,1.60,7.54,0.99
circular_pair_4532_phanotate_6_geneCall,0.38,1.07,0.84,1.01,0.88,0.45,1.10,1.08,1.08,0.32,1.80,0.96
circular_pair_4532_phanotate_7_geneCall,0.00,0.21,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.08,9.65,1.00
circular_pair_4532_phanotate_8_geneCall,0.00,0.01,0.01,0.00,0.01,0.00,0.04,0.01,0.01,0.00,9.91,1.00
circular_pair_4532_phanotate_9_geneCall,0.00,1.32,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.07,8.57,1.00
circular_pair_4532_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.40,0.98
