scaffold	length	cov	circ	repeat.	mult	alt_grp	graph_path	prediction	type	Quality	COMPLETENESS.score.	SPECIFIC_KEYWORD	TOTAL_PROTEIN_NUM	PHAGE_HIT_PROTEIN_NUM	ATT_SITE_SHOWUP	MOST_COMMON_PHAGE_NAME.hit_genes_count.	engel_match_per	matt_match_len	engel_match_len	matt_match	engel_match	matt_match_per	match	deepvir	metaphinder	PPRmeta	vibrant	virfinder	virsorter	virsorter_virome	vibrant_virome	phaster
contig_1696	2971	56	N	Y	2	*	1696	virus	lytic	low quality draft	incomplete(30)	head	7	7	no	PHAGE_Lactob_phiadh_NC_000896(3),PHAGE_Strept_DT1_NC_002072(2),PHAGE_Lactob_phiAT3_NC_005893(2),PHAGE_Lactob_Lv_1_NC_011801(2),PHAGE_Strept_Sfi19_NC_000871(1),PHAGE_Strept_YMC_2011_NC_018285(1),PHAGE_Lactob_Lc_Nu_NC_007501(1),PHAGE_Strept_7201_NC_002185(1)	NA	1479.5	NA	MN856027	NA	91.7855	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1700	12771	24	N	N	1	*	1052,1700,2831,*	virus	lytic	medium quality draft	incomplete(40)	integrase	28	17	yes	PHAGE_Lactob_phiJB_NC_022775(7),PHAGE_Lactob_LfeSau_NC_029068(6),PHAGE_Lactob_PLE2_NC_031036(5),PHAGE_Lactob_phiadh_NC_000896(2),PHAGE_Lactob_jlb1_NC_024206(2),PHAGE_Lactob_KC5a_NC_007924(2),PHAGE_Strept_phiARI0460_1_NC_031913(2),PHAGE_Lactob_Lj771_NC_010179(2),PHAGE_Lactob_Lj965_NC_005355(1),PHAGE_Entero_phiFL3A_NC_013648(1),PHAGE_Staphy_phinm2_NC_028913(1),PHAGE_Strept_DT1_NC_002072(1),PHAGE_Strept_2972_NC_007019(1),PHAGE_Staphy_phiPV83_NC_002486(1),PHAGE_Staphy_55_NC_007060(1),PHAGE_Brevib_Abouo_NC_029029(1),PHAGE_Lactoc_bIL312_NC_002671(1),PHAGE_Entero_phiFL2A_NC_013643(1),PHAGE_Lactoc_98201_NC_031064(1),PHAGE_Staphy_phiMR11_NC_010147(1),PHAGE_Lactob_Lj928_NC_005354(1),PHAGE_Strept_O1205_NC_004303(1),PHAGE_Entero_phiFL1A_NC_013646(1),PHAGE_Lactob_phiAQ113_NC_019782(1),PHAGE_Strept_phiARI0468_2_NC_031923(1),PHAGE_Lactob_Lv_1_NC_011801(1)	81.06	2097	1649	MN856015	JAAOBB010000008.1	90.558	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
contig_1701	18634	9	N	N	1	*	-1699,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1699,1701,-1404	virus	lytic	low quality draft	incomplete(20)	integrase	34	17	yes	PHAGE_Lactob_LfeSau_NC_029068(3),PHAGE_Lactob_PLE2_NC_031036(2),PHAGE_Lactob_phiadh_NC_000896(2),PHAGE_Lactob_KC5a_NC_007924(2),PHAGE_Lactob_phiJB_NC_022775(2),PHAGE_Strept_DT1_NC_002072(1),PHAGE_Deep_s_D6E_NC_019544(1),PHAGE_Pseudo_PMG1_NC_016765(1),PHAGE_Lactob_jlb1_NC_024206(1),PHAGE_Strept_A25_NC_028697(1),PHAGE_Lactob_LL_H_NC_009554(1),PHAGE_Bacill_1_NC_009737(1),PHAGE_Thermu_OH2_NC_021784(1),PHAGE_Strept_Alq132_NC_013598(1),PHAGE_Lister_B025_NC_009812(1),PHAGE_Lister_2389_NC_003291(1),PHAGE_Lactob_CL2_NC_028835(1),PHAGE_Lactoc_98201_NC_031064(1),PHAGE_Staphy_phiMR11_NC_010147(1),PHAGE_Lister_LP_101_NC_024387(1),PHAGE_Pectob_ZF40_NC_019522(1),PHAGE_Lactob_Sha1_NC_019489(1),PHAGE_Strept_O1205_NC_004303(1),PHAGE_Lactob_LF1_NC_019486(1),PHAGE_Lactob_phiAQ113_NC_019782(1),PHAGE_Strept_phiARI0468_2_NC_031923(1),PHAGE_Lister_LP_030_2_NC_021539(1),PHAGE_Lactob_Lv_1_NC_011801(1),PHAGE_Geobac_GBSV1_NC_008376(1)	85.6962	1589	1311	MN856108	JAAOBB010000008.1	86.51425	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1702	5891	125	N	N	6	*	1702,-2054,-2053	virus	lysogenic	low quality draft	incomplete(20)	integrase	8	6	yes	PHAGE_Lactob_LBR48_NC_027990(2),PHAGE_Lactob_LF1_NC_019486(2),PHAGE_Lactob_Lj771_NC_010179(2),PHAGE_Lactob_Lv_1_NC_011801(2),PHAGE_Lactob_Lj965_NC_005355(1),PHAGE_Lactoc_KSY1_NC_009817(1),PHAGE_Lister_A118_NC_003216(1),PHAGE_Lactoc_949_NC_015263(1),PHAGE_Lister_vB_LmoS_293_NC_028929(1),PHAGE_Lactob_JCL1032_NC_019456(1),PHAGE_Lister_A500_NC_009810(1),PHAGE_Lactob_jlb1_NC_024206(1),PHAGE_Lactoc_phiL47_NC_023574(1),PHAGE_Lactob_KC5a_NC_007924(1),PHAGE_Lister_vB_LmoS_188_NC_028871(1),PHAGE_Lactob_A2_NC_004112(1),PHAGE_Lactoc_r1t_NC_004302(1),PHAGE_Lactob_Sha1_NC_019489(1),PHAGE_Lactob_phiAT3_NC_005893(1),PHAGE_Lister_A006_NC_009815(1),PHAGE_Lister_LP_030_3_NC_024384(1),PHAGE_Lactoc_WRP3_NC_027341(1)	84.279	4562	1832	MN856040	JAAOBB010000029.1	95.221	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1703	5677	10	N	N	2	*	1404,1703,-1404	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	228	NA	MN856065	NA	92.549	matthijnssen	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
contig_1710	9638	10	N	Y	1	*	1710	organism	NA	NA	incomplete(30)	plate	15	15	no	PHAGE_Entero_ECP3_NC_027335(2),PHAGE_Bacill_Bobb_NC_024792(1),PHAGE_Bacill_phiNIT1_NC_021856(1),PHAGE_Bacill_vB_BanS_Tsamsa_NC_023007(1),PHAGE_Bacill_BCD7_NC_019515(1),PHAGE_Mycoba_Bongo_NC_041970(1),PHAGE_Mycoba_Dusk_NC_029079(1),PHAGE_Coryne_Darwin_NC_042086(1),PHAGE_Mycoba_Contagion_NC_022065(1),PHAGE_Lactoc_phiL47_NC_023574(1),PHAGE_Coryne_P1201_NC_009816(1),PHAGE_Brocho_A9_NC_015253(1),PHAGE_Gordon_OneUp_NC_030917(1),PHAGE_Bacill_SP_10_NC_019487(1),PHAGE_Mycoba_PegLeg_NC_021299(1),PHAGE_Entero_phiEF24C_NC_009904(1),PHAGE_Coryne_C3PO_NC_042085(1),PHAGE_Bacill_Mgbh1_NC_041879(1),PHAGE_Coryne_Zion_NC_042087(1),PHAGE_Mycoba_Myrna_NC_011273(1),PHAGE_Mycoba_SirDuracell_NC_041987(1),PHAGE_Mycoba_Adler_NC_023591(1),PHAGE_Mycoba_Mindy_NC_029093(1),PHAGE_Bacill_phiAGATE_NC_020081(1),PHAGE_Lactoc_WRP3_NC_027341(1),PHAGE_Bacill_SIOphi_NC_042133(1)	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
contig_1721	3037	166	N	N	4	*	*,1721,*	organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	660.333333333333	NA	MN855732	NA	83.8756666666667	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1724	30402	18	N	N	2	*	*,1724,*	virus	lytic	high quality draft	incomplete(40)	head,portal	36	21	no	PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(8),PHAGE_Escher_HK639_NC_016158(3),PHAGE_Pseudo_PS_1_NC_029066(3),PHAGE_Pseudo_YMC11/02/R656_NC_028657(2),PHAGE_Pseudo_PaMx74_NC_028809(2),PHAGE_Riemer_RAP44_NC_019490(1),PHAGE_Acinet_vB_AbaS_TRS1_NC_031098(1),PHAGE_Salmon_SP_101_NC_042065(1),PHAGE_Acinet_AbP2_NC_041998(1),PHAGE_Vibrio_vB_VpaS_MAR10_NC_019713(1),PHAGE_Pseudo_H105/1_NC_015293(1),PHAGE_Stenot_vB_SmaS_DLP_2_NC_029019(1),PHAGE_Pseudo_vB_Pae_Kakheti25_NC_017864(1),PHAGE_Paraco_vB_PmaS_IMEP1_NC_026608(1),PHAGE_Acinet_YMC11/11/R3177_NC_041866(1),PHAGE_Acinet_Bphi_B1251_NC_019541(1),PHAGE_Pseudo_NP1_NC_031058(1),PHAGE_Pseudo_phiPSA1_NC_024365(1),PHAGE_Pseudo_vB_PaeP_Tr60_Ab31_NC_023575(1),PHAGE_Salmon_SETP7_NC_022754(1),PHAGE_Cronob_phiES15_NC_018454(1),PHAGE_Salmon_SETP13_NC_022752(1),PHAGE_Acinet_IME_AB3_NC_023590(1),PHAGE_Pseudo_73_NC_007806(1),PHAGE_Vibrio_SSP002_NC_041910(1),PHAGE_Pseudo_PaMx28_NC_028931(1),PHAGE_Acinet_vB_AbaS_Loki_NC_042137(1),PHAGE_Pseudo_phi2_NC_030931(1),PHAGE_Salmon_SS3e_NC_006940(1),PHAGE_Rhodob_RcSpartan_NC_041963(1),PHAGE_Idioma_Phi1M2_2_NC_025471(1),PHAGE_Acinet_LZ35_NC_031117(1),PHAGE_Pseudo_M6_NC_007809(1)	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1725	19081	28	N	N	1	*	*,1725,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1732	6040	71	N	N	1	*	1732,2791	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1734	2007	10	N	Y	3	*	1734	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1735	4864	48	N	N	2	*	2793,1735,-2793	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
contig_1737	19451	42	N	Y	1	258	*,1737,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	66	NA	MN855734,MN855955	NA	92.424	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1738	19452	190	N	Y	1	258	*,1738,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	66	NA	MN855734,MN855955	NA	92.424	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1739	4809	122	N	N	2	*	*,1739,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1740	8050	9	N	N	1	*	*,1740,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	900.777777777778	NA	MN855958	NA	94.6163333333333	matthijnssen	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1742	3608	32	N	Y	1	*	1742	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_1743	3556	16	N	Y	1	*	1743	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_1744	1908	35	N	Y	3	*	1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1746	21316	29	N	N	5	*	*,1746,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	79.9645	2343.66666666667	2550.5	MN856023	JAAOBB010000024.1	84.0675	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_1749	16676	689	N	N	6	*	1749,-1747,-1748,-922,-924,923,-923,924,922,1748,1747	virus	lytic	low quality draft	incomplete(20)	head	26	22	no	PHAGE_Rhizob_16_3_NC_011103(7),PHAGE_Brucel_BiPBO1_NC_031264(7),PHAGE_Paraco_Shpa_NC_041868(5),PHAGE_Burkho_phi1026b_NC_005284(2),PHAGE_Xantho_OP1_NC_007709(1),PHAGE_Xantho_Xop411_NC_009543(1),PHAGE_Pseudo_PaMx42_NC_028879(1),PHAGE_Entero_mEp235_NC_019708(1),PHAGE_Pseudo_PMG1_NC_016765(1),PHAGE_Xantho_Xp10_NC_004902(1),PHAGE_Xantho_phiL7_NC_012742(1),PHAGE_Edward_GF_2_NC_026611(1),PHAGE_Geobac_GBK2_NC_023612(1),PHAGE_Salmon_118970_sal3_NC_031940(1),PHAGE_Pseudo_MP1412_NC_018282(1),PHAGE_Pseudo_D3_NC_002484(1),PHAGE_Xantho_CP1_NC_019933(1),PHAGE_Shigel_SfII_NC_021857(1),PHAGE_Pseudo_phi2_NC_030931(1),PHAGE_Pseudo_YMC11/07/P54_PAE_BP_NC_030909(1),PHAGE_Entero_phiP27_NC_003356(1),PHAGE_Strept_phiSASD1_NC_014229(1),PHAGE_Pseudo_M6_NC_007809(1)	92.1645	2597	5405	MN855737	JAAOBB010000023.1	92.7181666666667	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
contig_1752	2050	369	N	Y	3	*	1752	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	92.121	398.5	165	MN855735	JAAOBB010000175.1	86.766	both	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1755	4286	143	N	N	1	*	*,1755,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	347	NA	MN855708	NA	90.778	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_1769	15434	167	N	Y	1	*	1769	organism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_177	4339	9	N	Y	4	*	177	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	639	NA	MN855710	NA	91.077	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1770	4116	55	N	Y	1	260	1770	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_1781	8061	70	N	Y	1	*	1781	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_1782	25190	67	N	N	3	*	2804,1782,-2804	virus	lytic	medium quality draft	incomplete(40)	recombinase	63	34	no	PHAGE_Mannhe_vB_MhS_587AP2_NC_028743(4),PHAGE_Haemop_Aaphi23_NC_004827(3),PHAGE_Mannhe_vB_MhS_535AP2_NC_028853(3),PHAGE_Shigel_Sf6_NC_005344(2),PHAGE_Entero_HK446_NC_019714(2),PHAGE_Cellul_phi10:1_NC_021802(2),PHAGE_Pectob_ZF40_NC_019522(2),PHAGE_Entero_Sf101_NC_027398(2),PHAGE_Burkho_DC1_NC_018452(2),PHAGE_Cronob_ENT47670_NC_019927(2),PHAGE_Entero_VT2_Sakai_NC_000902(2),PHAGE_Klebsi_vB_Kp2_NC_028664(1),PHAGE_Escher_HK639_NC_016158(1),PHAGE_Salmon_SE1_NC_011802(1),PHAGE_Acinet_WCHABP1_NC_041966(1),PHAGE_Paenib_Harrison_NC_028746(1),PHAGE_Salmon_103203_sal5_NC_031946(1),PHAGE_Escher_RCS47_NC_042128(1),PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(1),PHAGE_Sulfit_NYA_2014a_NC_027299(1),PHAGE_Entero_mEp235_NC_019708(1),PHAGE_Salmon_118970_sal4_NC_030919(1),PHAGE_Entero_HK022_NC_002166(1),PHAGE_Entero_HK106_NC_019768(1),PHAGE_Entero_mEp390_NC_019721(1),PHAGE_Entero_phi80_NC_021190(1),PHAGE_Burkho_BcepIL02_NC_012743(1),PHAGE_Entero_HK629_NC_019711(1),PHAGE_Entero_mEp234_NC_019715(1),PHAGE_Sulfit_pCB2047_A_NC_020858(1),PHAGE_Entero_HK542_NC_019769(1),PHAGE_Salmon_vB_SosS_Oslo_NC_018279(1),PHAGE_Pseudo_vB_PaeP_Tr60_Ab31_NC_023575(1),PHAGE_Bacill_PM1_NC_020883(1),PHAGE_Paraco_Shpa_NC_041868(1),PHAGE_Pseudo_YMC11/02/R656_NC_028657(1),PHAGE_Escher_HK75_NC_016160(1),PHAGE_Entero_HK633_NC_019719(1),PHAGE_Entero_HK225_NC_019717(1),PHAGE_Sulfit_pCB2047_C_NC_020856(1),PHAGE_Acinet_WCHABP12_NC_041924(1),PHAGE_Staphy_37_NC_007055(1),PHAGE_Entero_P1_NC_005856(1),PHAGE_Salmon_vB_SemP_Emek_NC_018275(1),PHAGE_Entero_933W_NC_000924(1),PHAGE_Staphy_EW_NC_007056(1),PHAGE_Klebsi_vB_KpnP_KpV41_NC_028670(1),PHAGE_Stx2_II_NC_004914(1),PHAGE_Salmon_ST160_NC_014900(1),PHAGE_Yersin_PY54_NC_005069(1),PHAGE_Cronob_ENT39118_NC_019934(1),PHAGE_Klebsi_vB_KpnP_KpV475_NC_031025(1),PHAGE_Salmon_64795_sal3_NC_031918(1),PHAGE_Entero_mEpX2_NC_019705(1),PHAGE_Sinorh_phiLM21_NC_029046(1),PHAGE_Salmon_SJ46_NC_031129(1),PHAGE_Klebsi_vB_KpnP_KpV71_NC_031246(1),PHAGE_Escher_phage_NC_004913(1),PHAGE_Salmon_ST64T_NC_004348(1)	91.803	888.25	427	MN856019	JAAOBB010000140.1	91.97525	both	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
contig_1783	6726	9	N	N	1	*	2804,1783,-2804	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	357.714285714286	NA	MN855975	NA	87.357	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_1784	8915	3	N	N	1	*	-2804,1784,2804	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	91.803	301	427	MN855724	JAAOBB010000140.1	87.708	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_1787	6024	6	N	N	1	*	*,1787,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	75.413	1031.5	848	MN855726	JAAOBB010000031.1	92.7195	both	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
contig_1788	27049	106	N	N	1	*	-1673,1673,-1675,1671,1788,-1855,1856,1857,-1859,-1860,1858,1859,-1857,-1856,1855	virus	lytic	low quality draft	incomplete(50)	coat,tail	16	13	no	PHAGE_Salmon_vB_SosS_Oslo_NC_018279(7),PHAGE_Entero_ES18_NC_006949(6),PHAGE_Mannhe_vB_MhS_587AP2_NC_028743(4),PHAGE_Mannhe_vB_MhS_535AP2_NC_028853(4),PHAGE_Pseudo_phi297_NC_016762(4),PHAGE_Salmon_SPN3UB_NC_019545(4),PHAGE_Pseudo_JBD44_NC_030929(4),PHAGE_Cronob_ENT47670_NC_019927(3),PHAGE_Aeromo_pIS4_A_NC_042037(2),PHAGE_Pseudo_YMC11/07/P54_PAE_BP_NC_030909(2),PHAGE_Entero_933W_NC_000924(1),PHAGE_Vibrio_pYD21_A_NC_020846(1),PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(1),PHAGE_Salmon_SPN9CC_NC_017985(1),PHAGE_Pseudo_H103_NC_028819(1),PHAGE_Shigel_Ss_VASD_NC_028685(1),PHAGE_Salmon_IME207_NC_031924(1),PHAGE_Salmon_118970_sal4_NC_030919(1),PHAGE_Escher_TL_2011b_NC_019445(1),PHAGE_Entero_YYZ_2008_NC_011356(1),PHAGE_Entero_BP_4795_NC_004813(1),PHAGE_Entero_ST104_NC_005841(1),PHAGE_Burkho_DC1_NC_018452(1),PHAGE_Gordon_GAL1_NC_031936(1),PHAGE_Stx2_c_1717_NC_011357(1),PHAGE_Salmon_SEN34_NC_028699(1),PHAGE_Pseudo_PS_1_NC_029066(1),PHAGE_Vibrio_pYD38_A_NC_021534(1)	78.5485	1149.33333333333	1163.5	MN855825	JAAOBB010000031.1	85.39	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_179	5898	10	N	Y	5	*	179	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	888.333333333333	NA	MN855708	NA	85.6413333333333	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1790	4299	53	N	Y	1	*	1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.157	NA	510	NA	JAAOBB010000140.1	NA	engel	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_1791	14584	57	N	N	1	*	*,1791,*	virus	lytic	low quality draft	incomplete(30)	capsid,tail	15	11	no	PHAGE_Cronob_phiES15_NC_018454(6),PHAGE_Escher_HK639_NC_016158(4),PHAGE_Escher_YD_2008.s_NC_027383(2),PHAGE_Aggreg_S1249_NC_013597(2),PHAGE_Caulob_karma_NC_019410(1),PHAGE_Staphy_PVL_NC_002321(1),PHAGE_Entero_T1_NC_005833(1),PHAGE_Escher_SRT8_NC_042043(1),PHAGE_Escher_JMPW1_NC_041874(1),PHAGE_Burkho_BcepGomr_NC_009447(1),PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(1),PHAGE_Sodali_SO1_NC_013600(1),PHAGE_Dinoro_vB_DshS_R5C_NC_041921(1),PHAGE_Caulob_magneto_NC_019407(1),PHAGE_Shigel_vB_SsoS_ISF002_NC_041995(1),PHAGE_Escher_KP26_NC_042038(1),PHAGE_Acinet_YMC11/11/R3177_NC_041866(1),PHAGE_Acinet_Bphi_B1251_NC_019541(1),PHAGE_Entero_JenK1_NC_029021(1),PHAGE_Xantho_Xp15_NC_007024(1),PHAGE_Lactob_iLp84_NC_028783(1),PHAGE_Pseudo_YMC11/02/R656_NC_028657(1),PHAGE_Escher_Jk06_NC_007291(1),PHAGE_Edward_eiAU_NC_042029(1),PHAGE_Entero_JenP2_NC_028997(1),PHAGE_Entero_JL1_NC_019419(1),PHAGE_Liston_phiHSIC_NC_006953(1),PHAGE_Vibrio_pYD38_B_NC_021561(1),PHAGE_Escher_Tls_NC_009540(1),PHAGE_Lactob_PLE3_NC_031125(1),PHAGE_Escher_C119_NC_042046(1),PHAGE_Entero_vB_EcoS_ACG_M12_NC_019404(1),PHAGE_Entero_vB_EcoS_NBD2_NC_031050(1),PHAGE_Burkho_Bcep176_NC_007497(1),PHAGE_Mycoba_Dori_NC_023703(1),PHAGE_Edward_eiAU_183_NC_023555(1),PHAGE_Caulob_phiCbK_NC_019405(1),PHAGE_Shigel_Shfl1_NC_015456(1),PHAGE_Escher_Envy_NC_031081(1)	94.4363333333333	5324	261.666666666667	MN855975	JAAOBB010000140.1	93.633	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1792	2111	76	N	Y	1	*	1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1422	NA	MN855824	NA	79.887	matthijnssen	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1798	41466	263	N	N	2	*	-2833,-2096,-2093,1798,-2841	virus	lytic	low quality draft	incomplete(20)	recombinase	15	12	no	PHAGE_Lactob_Lb338_1_NC_012530(7),PHAGE_Entero_EFLK1_NC_029026(3),PHAGE_Entero_phiEF24C_NC_009904(3),PHAGE_Entero_EFDG1_NC_029009(3),PHAGE_Entero_ECP3_NC_027335(2),PHAGE_Bacill_phiAGATE_NC_020081(2),PHAGE_Bacill_phiNIT1_NC_021856(1),PHAGE_Staphy_phiIPLA_RODI_NC_028765(1),PHAGE_Lister_LP_083_2_NC_024383(1),PHAGE_Bacill_TsarBomba_NC_028890(1),PHAGE_Staphy_S25_4_NC_022918(1),PHAGE_Staphy_K_NC_005880(1),PHAGE_Bacill_Shanette_NC_028983(1),PHAGE_Staphy_phiIPLA_C1C_NC_028962(1),PHAGE_Lister_List_36_NC_024364(1),PHAGE_Staphy_vB_SauM_Remus_NC_022090(1),PHAGE_Staphy_P108_NC_025426(1),PHAGE_Bacill_T_NC_024205(1),PHAGE_Staphy_812_NC_029080(1),PHAGE_Bacill_CP_51_NC_025423(1),PHAGE_Bacill_Bobb_NC_024792(1),PHAGE_Bacill_DirtyBetty_NC_031054(1),PHAGE_Lister_LP_064_NC_041862(1),PHAGE_Bacill_Bp8p_C_NC_029121(1),PHAGE_Lister_LMTA_34_NC_042048(1),PHAGE_Bacill_BCP78_NC_018860(1),PHAGE_Lister_P100_NC_007610(1),PHAGE_Lister_LP_048_NC_024359(1),PHAGE_Brocho_A9_NC_015253(1),PHAGE_Staphy_phiIBB_SEP1_NC_041928(1),PHAGE_Bacill_Evoli_NC_024207(1),PHAGE_Bacill_JL_NC_028982(1),PHAGE_Bacill_SageFayge_NC_031027(1),PHAGE_Lister_LMSP_25_NC_024360(1),PHAGE_Staphy_GH15_NC_019448(1),PHAGE_Staphy_G1_NC_007066(1),PHAGE_Staphy_JD007_NC_019726(1),PHAGE_Bacill_SIOphi_NC_042133(1)	94.8306666666667	4187	5094.66666666667	MN855983	JAAOBB010000002.1	83.21	both	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
contig_1799	5639	86	N	N	4	*	*,1799,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1800	4820	30	N	N	4	*	*,1800,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_1802	5046	108	N	Y	1	*	1802	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1638.33333333333	NA	MN856100	NA	95.986	matthijnssen	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_1806	4423	112	N	Y	4	*	1806	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1040.75	NA	MN856100	NA	91.14925	matthijnssen	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
