V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,host
contig_884,GIAP001_0017_d01_CNTG00008_80397_81158_SPACER80854,100,32,0,0,17835,17866,32,1,1.42e-09,62.2,Gilliamella apicola A-1-24_S9
contig_884,GIAP001_0017_d01_CNTG00008_80397_81158_SPACER80854,100,32,0,0,33110,33141,1,32,1.42e-09,62.2,Gilliamella apicola A-1-24_S9
contig_884,GIAP001_0051_d01_CNTG00008_3357_4106_SPACER3863,100,32,0,0,7670,7701,32,1,1.42e-09,62.2,Gilliamella apicola A8_S4
contig_884,GIAP001_0052_d01_CNTG00006_3347_4047_SPACER3926,100,32,0,0,7670,7701,32,1,1.42e-09,62.2,Gilliamella apicola A-2-24_S10
contig_884,GIAP001_0041_d01_CNTG00004_29031_30035_SPACER29365,100,32,0,0,24574,24605,32,1,1.42e-09,62.2,Gilliamella apicola A-7-12_S13
contig_884,GIAP001_0059_c01_2636052_2637484_SPACER2636203,100,32,0,0,3835,3866,32,1,1.42e-09,62.2,Gilliamella apicola wkB1b
contig_884,GIAP001_0059_c01_2636052_2637484_SPACER2636203,100,32,0,0,542,573,1,32,1.42e-09,62.2,Gilliamella apicola wkB1b
contig_884,GIAP001_0009_d01_CNTG00086_500_1200_SPACER590,100,32,0,0,7670,7701,1,32,1.42e-09,62.2,Gilliamella apicola AW13_S29
contig_884,GIAP001_0084_d01_CNTG00068_3574_4323_SPACER3786,100,32,0,0,7670,7701,1,32,1.42e-09,62.2,Gilliamella apicola A9_S9
contig_884,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1412,100,32,0,0,18761,18792,1,32,1.42e-09,62.2,Gilliamella apicola G5_S5
contig_884,GIAP001_0022_d01_CNTG00023_42297_42567_SPACER42323,100,32,0,0,13176,13207,1,32,1.42e-09,62.2,Gilliamella apicola G5_S5
contig_884,GIAP001_0017_d01_CNTG00014_53621_54625_SPACER54260,100,32,0,0,24574,24605,1,32,1.42e-09,62.2,Gilliamella apicola A-1-24_S9
contig_884,GIAP001_0051_d01_CNTG00006_70815_71942_SPACER71577,100,32,0,0,24574,24605,1,32,1.42e-09,62.2,Gilliamella apicola A8_S4
contig_884,GIAP001_0051_d01_CNTG00006_70815_71942_SPACER70844,100,32,0,0,32793,32824,1,32,1.42e-09,62.2,Gilliamella apicola A8_S4
contig_884,GIAP001_0091_d01_CNTG00005_125465_126469_SPACER126104,100,32,0,0,24574,24605,1,32,1.42e-09,62.2,Gilliamella apicola A-9-12_S11
contig_884,GIAP001_0022_d01_CNTG00012_79994_80449_SPACER80267,100,30,0,0,20512,20541,32,3,2.04e-08,58.4,Gilliamella apicola G5_S5
contig_884,GIAP001_0022_d01_CNTG00012_79994_80449_SPACER80267,100,30,0,0,30419,30448,3,32,2.04e-08,58.4,Gilliamella apicola G5_S5
contig_884,GIAP001_0081_d01_CNTG00010_102062_103252_SPACER102642,100,29,0,0,1973,2001,1,29,7.72e-08,56.4,Gilliamella apicola Ga_178
contig_884,GIAP001_0081_d01_CNTG00010_102062_103252_SPACER102642,100,29,0,0,2408,2436,29,1,7.72e-08,56.4,Gilliamella apicola Ga_178
contig_884,GIAP001_0059_c01_1946842_1947176_SPACER1946871,100,28,0,0,28083,28110,28,1,2.93e-07,54.5,Gilliamella apicola wkB1b
contig_884,GIAP001_0059_c01_1946842_1947176_SPACER1946871,100,28,0,0,22851,22878,1,28,2.93e-07,54.5,Gilliamella apicola wkB1b
scaffold_1042,LAKU001_0002_c01_326400_328349_SPACER328218,100,30,0,0,59009,59038,1,30,2.7e-08,58.4,Lactobacillus kullabergensis Lb_186
scaffold_1042,LAKU001_0002_c01_326400_328349_SPACER328218,100,30,0,0,65938,65967,30,1,2.7e-08,58.4,Lactobacillus kullabergensis Lb_186
scaffold_1042,LASP001_0002_d01_CNTG00006_42789_44144_SPACER43155,100,30,0,0,49655,49684,30,1,2.7e-08,58.4,Lactobacillus sp. Biut2
scaffold_1042,LAKU001_0003_d01_CNTG00006_42789_44144_SPACER43155,100,30,0,0,49655,49684,30,1,2.7e-08,58.4,Lactobacillus kullabergensis Biut2_JF76
scaffold_1042,LAME003_0001_d01_CNTG00003_169058_170479_SPACER169160,100,30,0,0,53881,53910,30,1,2.7e-08,58.4,Lactobacillus melliventris ESL0259
scaffold_1397,LAKU001_0002_c01_326400_328349_SPACER328218,100,30,0,0,14187,14216,30,1,1.14e-08,58.4,Lactobacillus kullabergensis Lb_186
scaffold_1633,GIAP001_0029_d01_CNTG00050_7952_8159_SPACER7980,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO4_S12
scaffold_1633,GIAP001_0009_d01_CNTG00031_13561_14322_SPACER14079,100,32,0,0,614,645,1,32,1.98e-09,62.2,Gilliamella apicola AW13_S29
scaffold_1633,GIAP001_0009_d01_CNTG00031_13561_14322_SPACER14079,100,32,0,0,11867,11898,32,1,1.98e-09,62.2,Gilliamella apicola AW13_S29
scaffold_1633,GIAP001_0047_d01_CNTG00022_1222_1494_SPACER1373,100,32,0,0,16518,16549,1,32,1.98e-09,62.2,Gilliamella apicola NO5_S16
scaffold_1633,GIAP001_0069_d01_CNTG00019_12510_12717_SPACER12538,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO13_S22
scaffold_1633,GIAP001_0065_d01_CNTG00019_1222_1494_SPACER1373,100,32,0,0,16518,16549,1,32,1.98e-09,62.2,Gilliamella apicola N-9-4_S6
scaffold_1633,GIAP001_0067_d01_CNTG00018_1222_1494_SPACER1373,100,32,0,0,16518,16549,1,32,1.98e-09,62.2,Gilliamella apicola NO6_S21
scaffold_1633,GIAP001_0012_d01_CNTG00018_1222_1494_SPACER1373,100,32,0,0,16518,16549,1,32,1.98e-09,62.2,Gilliamella apicola N-12-12_S7
scaffold_1633,GIAP001_0088_d01_CNTG00017_59983_60190_SPACER60011,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO3_S7
scaffold_1633,GIAP001_0055_d01_CNTG00016_59983_60190_SPACER60011,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO14_S27
scaffold_1633,GIAP001_0043_d01_CNTG00015_57698_57905_SPACER57726,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO1_S2
scaffold_1633,GIAP001_0068_d01_CNTG00014_61810_62017_SPACER61838,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO16_S37
scaffold_1633,GIAP001_0027_d01_CNTG00013_75718_75925_SPACER75746,100,32,0,0,47575,47606,32,1,1.98e-09,62.2,Gilliamella apicola NO12_S17
scaffold_1633,GIAP001_0022_d01_CNTG00013_16639_17030_SPACER16970,100,32,0,0,45557,45588,32,1,1.98e-09,62.2,Gilliamella apicola G5_S5
scaffold_1633,GIAP001_0041_d01_CNTG00011_78377_79138_SPACER78895,100,32,0,0,614,645,1,32,1.98e-09,62.2,Gilliamella apicola A-7-12_S13
scaffold_1633,GIAP001_0041_d01_CNTG00011_78377_79138_SPACER78895,100,32,0,0,11867,11898,32,1,1.98e-09,62.2,Gilliamella apicola A-7-12_S13
scaffold_1633,GIAP001_0001_d01_CNTG00011_3492_3764_SPACER3643,100,32,0,0,16518,16549,1,32,1.98e-09,62.2,Gilliamella apicola NO8_S26
scaffold_1633,GIAP001_0091_d01_CNTG00010_68966_69727_SPACER69484,100,32,0,0,614,645,1,32,1.98e-09,62.2,Gilliamella apicola A-9-12_S11
scaffold_1633,GIAP001_0091_d01_CNTG00010_68966_69727_SPACER69484,100,32,0,0,11867,11898,32,1,1.98e-09,62.2,Gilliamella apicola A-9-12_S11
scaffold_1633,GIAP001_0052_d01_CNTG00009_68928_69689_SPACER69446,100,32,0,0,614,645,1,32,1.98e-09,62.2,Gilliamella apicola A-2-24_S10
scaffold_1633,GIAP001_0052_d01_CNTG00009_68928_69689_SPACER69446,100,32,0,0,11867,11898,32,1,1.98e-09,62.2,Gilliamella apicola A-2-24_S10
scaffold_1633,GIAP001_0017_d01_CNTG00008_80397_81158_SPACER80915,100,32,0,0,614,645,1,32,1.98e-09,62.2,Gilliamella apicola A-1-24_S9
scaffold_1633,GIAP001_0017_d01_CNTG00008_80397_81158_SPACER80915,100,32,0,0,11867,11898,32,1,1.98e-09,62.2,Gilliamella apicola A-1-24_S9
scaffold_1633,GIAP001_0002_d01_CNTG00002_2156_2363_SPACER2304,100,32,0,0,47575,47606,1,32,1.98e-09,62.2,Gilliamella apicola NO15_S32
scaffold_1633,GIAP001_0059_c01_2636052_2637484_SPACER2637058,100,32,0,0,33148,33179,32,1,1.98e-09,62.2,Gilliamella apicola wkB1b
scaffold_1633,GIAP001_0059_c01_2636052_2637484_SPACER2636264,100,32,0,0,44644,44675,32,1,1.98e-09,62.2,Gilliamella apicola wkB1b
scaffold_1633,GIAP001_0059_c01_1951318_1952017_SPACER1951408,100,32,0,0,15688,15719,1,32,1.98e-09,62.2,Gilliamella apicola wkB1b
scaffold_1633,GIAP001_0051_d01_CNTG00007_80248_80887_SPACER80277,100,31,0,0,45288,45318,31,1,7.5e-09,60.3,Gilliamella apicola A8_S4
scaffold_1633,GIAP001_0084_d01_CNTG00006_68834_69473_SPACER68863,100,31,0,0,45288,45318,31,1,7.5e-09,60.3,Gilliamella apicola A9_S9
scaffold_1633,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1595,100,29,0,0,17219,17247,4,32,1.08e-07,56.4,Gilliamella apicola G5_S5
scaffold_1633,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1595,100,29,0,0,20293,20321,4,32,1.08e-07,56.4,Gilliamella apicola G5_S5
scaffold_1633,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1595,100,29,0,0,19333,19361,32,4,1.08e-07,56.4,Gilliamella apicola G5_S5
scaffold_1633,GIAP001_0047_d01_CNTG00022_1222_1494_SPACER1434,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola NO5_S16
scaffold_1633,GIAP001_0065_d01_CNTG00019_1222_1494_SPACER1434,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola N-9-4_S6
scaffold_1633,GIAP001_0067_d01_CNTG00018_1222_1494_SPACER1434,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola NO6_S21
scaffold_1633,GIAP001_0012_d01_CNTG00018_1222_1494_SPACER1434,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola N-12-12_S7
scaffold_1633,GIAP001_0001_d01_CNTG00011_3492_3764_SPACER3704,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola NO8_S26
scaffold_1633,GIAP001_0090_d01_CNTG00002_208279_208551_SPACER208369,100,29,0,0,45222,45250,29,1,1.08e-07,56.4,Gilliamella apicola P54G
scaffold_1797,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729972,100,33,0,0,73117,73149,1,33,5.03e-10,64.1,Gilliamella apicola Ga_178
scaffold_1797,GIAP001_0076_d01_CNTG00024_11049_12757_SPACER11197,100,32,0,0,53900,53931,1,32,1.91e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_1797,GIAP001_0039_d01_CNTG00020_37243_37510_SPACER37331,100,32,0,0,13096,13127,1,32,1.91e-09,62.2,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00020_37243_37510_SPACER37331,100,32,0,0,22016,22047,32,1,1.91e-09,62.2,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00013_330_717_SPACER658,100,32,0,0,23912,23943,1,32,1.91e-09,62.2,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00013_330_717_SPACER658,100,32,0,0,11200,11231,32,1,1.91e-09,62.2,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0007_d01_CNTG00011_19969_20596_SPACER20237,100,32,0,0,1688,1719,1,32,1.91e-09,62.2,Gilliamella apicola Nev5_1
scaffold_1797,GIAP001_0007_d01_CNTG00011_19969_20596_SPACER20237,100,32,0,0,29525,29556,1,32,1.91e-09,62.2,Gilliamella apicola Nev5_1
scaffold_1797,GIAP001_0007_d01_CNTG00011_19969_20596_SPACER20237,100,32,0,0,33509,33540,32,1,1.91e-09,62.2,Gilliamella apicola Nev5_1
scaffold_1797,GIAP001_0007_d01_CNTG00011_19969_20596_SPACER20237,100,32,0,0,5580,5611,32,1,1.91e-09,62.2,Gilliamella apicola Nev5_1
scaffold_1797,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729850,100,32,0,0,49029,49060,1,32,1.91e-09,62.2,Gilliamella apicola Ga_178
scaffold_1797,GIAP001_0021_d01_CNTG00009_400723_400930_SPACER400751,100,32,0,0,53825,53856,32,1,1.91e-09,62.2,Gilliamella apicola Ga_182
scaffold_1797,GIAP001_0076_d01_CNTG00007_129339_129968_SPACER129607,100,32,0,0,18859,18890,1,32,1.91e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_1797,GIAP001_0076_d01_CNTG00007_129339_129968_SPACER129607,100,32,0,0,16253,16284,32,1,1.91e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_1797,GIAP001_0021_d01_CNTG00006_30591_34710_SPACER32878,100,32,0,0,62361,62392,32,1,1.91e-09,62.2,Gilliamella apicola Ga_182
scaffold_1797,GIAP001_0016_d01_CNTG00005_375032_375179_SPACER375120,100,32,0,0,65125,65156,1,32,1.91e-09,62.2,Gilliamella apicola Ga_177
scaffold_1797,GIAP001_0006_d01_CNTG00005_350981_351488_SPACER351369,100,32,0,0,53900,53931,32,1,1.91e-09,62.2,Gilliamella apicola Ga_172
scaffold_1797,GIAP001_0072_d01_CNTG00003_167483_167878_SPACER167696,100,32,0,0,69884,69915,1,32,1.91e-09,62.2,Gilliamella apicola AM1_S14
scaffold_1797,GIAP001_0085_d01_CNTG00003_100026_100177_SPACER100055,100,32,0,0,27406,27437,1,32,1.91e-09,62.2,Gilliamella apicola P62G
scaffold_1797,GIAP001_0085_d01_CNTG00003_100026_100177_SPACER100055,100,32,0,0,7703,7734,32,1,1.91e-09,62.2,Gilliamella apicola P62G
scaffold_1797,GIAP001_0059_c01_1946842_1947176_SPACER1946932,100,32,0,0,53973,54004,1,32,1.91e-09,62.2,Gilliamella apicola wkB1b
scaffold_1797,GIAP001_0039_d01_CNTG00011_13128_13456_SPACER13277,100,31,0,0,26287,26317,1,31,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_13128_13456_SPACER13277,100,31,0,0,8824,8854,31,1,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_3575_3903_SPACER3844,100,31,0,0,11058,11088,1,31,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_3575_3903_SPACER3844,100,31,0,0,42805,42835,1,31,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_3575_3903_SPACER3844,100,31,0,0,24055,24085,31,1,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_3575_3903_SPACER3604,100,31,0,0,26452,26482,1,31,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0039_d01_CNTG00011_3575_3903_SPACER3604,100,31,0,0,8659,8689,31,1,7.23e-09,60.3,Gilliamella apicola A7_S18
scaffold_1797,GIAP001_0010_d01_CNTG00010_63610_64126_SPACER63944,100,31,0,0,76262,76292,32,2,7.23e-09,60.3,Gilliamella apicola G4_S4
scaffold_1797,GIAP001_0010_d01_CNTG00010_63610_64126_SPACER63944,100,31,0,0,79239,79269,2,32,7.23e-09,60.3,Gilliamella apicola G4_S4
scaffold_1797,GIAP001_0030_d01_CNTG00006_248480_248687_SPACER248568,100,31,0,0,14508,14538,2,32,7.23e-09,60.3,Gilliamella apicola Ga_169
scaffold_1797,GIAP001_0030_d01_CNTG00006_248480_248687_SPACER248568,100,31,0,0,20605,20635,32,2,7.23e-09,60.3,Gilliamella apicola Ga_169
scaffold_1797,GIAP001_0076_d01_CNTG00003_153834_154221_SPACER153862,100,30,0,0,39016,39045,3,32,2.74e-08,58.4,Gilliamella apicola A-4-12_S26
scaffold_1797,GIAP001_0010_d01_CNTG00001_37832_39385_SPACER38654,100,30,0,0,19372,19401,3,32,2.74e-08,58.4,Gilliamella apicola G4_S4
scaffold_1797,GIAP001_0010_d01_CNTG00001_37832_39385_SPACER38654,100,30,0,0,15742,15771,32,3,2.74e-08,58.4,Gilliamella apicola G4_S4
scaffold_1797,GIAP001_0029_d01_CNTG00017_2629_2957_SPACER2658,100,29,0,0,39016,39044,3,31,1.04e-07,56.4,Gilliamella apicola NO4_S12
scaffold_1797,GIAP001_0055_d01_CNTG00012_59638_59966_SPACER59907,100,29,0,0,39016,39044,29,1,1.04e-07,56.4,Gilliamella apicola NO14_S27
scaffold_1797,GIAP001_0035_d01_CNTG00009_95622_96199_SPACER95956,100,29,0,0,1445,1473,4,32,1.04e-07,56.4,Gilliamella apicola P83G
scaffold_1797,GIAP001_0035_d01_CNTG00009_95622_96199_SPACER95956,100,29,0,0,29282,29310,4,32,1.04e-07,56.4,Gilliamella apicola P83G
scaffold_1797,GIAP001_0035_d01_CNTG00009_95622_96199_SPACER95956,100,29,0,0,33755,33783,32,4,1.04e-07,56.4,Gilliamella apicola P83G
scaffold_1797,GIAP001_0035_d01_CNTG00009_95622_96199_SPACER95956,100,29,0,0,5826,5854,32,4,1.04e-07,56.4,Gilliamella apicola P83G
scaffold_1797,GIAP001_0043_d01_CNTG00008_76616_76944_SPACER76645,100,29,0,0,39016,39044,3,31,1.04e-07,56.4,Gilliamella apicola NO1_S2
scaffold_1797,GIAP001_0068_d01_CNTG00005_158091_158419_SPACER158120,100,29,0,0,39016,39044,3,31,1.04e-07,56.4,Gilliamella apicola NO16_S37
scaffold_1797,GIAP001_0088_d01_CNTG00004_63002_63330_SPACER63271,100,29,0,0,39016,39044,29,1,1.04e-07,56.4,Gilliamella apicola NO3_S7
scaffold_1797,GIAP001_0057_d01_CNTG00003_46867_47689_SPACER46958,100,29,0,0,65001,65029,32,4,1.04e-07,56.4,Gilliamella apicola 28_S38
scaffold_1797,GIAP001_0002_d01_CNTG00002_127405_127733_SPACER127674,100,29,0,0,39016,39044,29,1,1.04e-07,56.4,Gilliamella apicola NO15_S32
scaffold_1797,GIAP001_0027_d01_CNTG00001_244813_245141_SPACER244842,100,29,0,0,39016,39044,3,31,1.04e-07,56.4,Gilliamella apicola NO12_S17
scaffold_1797,GIAP001_0069_d01_CNTG00001_60873_61201_SPACER61142,100,29,0,0,39016,39044,29,1,1.04e-07,56.4,Gilliamella apicola NO13_S22
scaffold_1970,BIAS001_0009_d01_CNTG00005_162380_168685_SPACER165191,100,34,0,0,28903,28936,34,1,1.31e-10,66.1,Bifidobacterium asteroides Bi_199
scaffold_1970,BIAS001_0010_d01_CNTG00009_207968_214890_SPACER213854,100,30,0,0,25315,25344,30,1,2.7e-08,58.4,Bifidobacterium asteroides Bi_198
scaffold_1970,BIAS001_0009_d01_CNTG00005_162380_168685_SPACER165851,100,28,0,0,26360,26387,7,34,3.89e-07,54.5,Bifidobacterium asteroides Bi_199
scaffold_828,GIAP001_0029_d01_CNTG00043_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO4_S12
scaffold_828,GIAP001_0029_d01_CNTG00043_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO4_S12
scaffold_828,GIAP001_0010_d01_CNTG00038_2542_2989_SPACER2690,100,32,0,0,21550,21581,32,1,1.52e-09,62.2,Gilliamella apicola G4_S4
scaffold_828,GIAP001_0029_d01_CNTG00037_12385_13574_SPACER13270,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO4_S12
scaffold_828,GIAP001_0043_d01_CNTG00028_13272_13721_SPACER13420,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO1_S2
scaffold_828,GIAP001_0043_d01_CNTG00028_13272_13721_SPACER13420,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO1_S2
scaffold_828,GIAP001_0076_d01_CNTG00024_11049_12757_SPACER12518,100,32,0,0,27261,27292,32,1,1.52e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0088_d01_CNTG00021_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO3_S7
scaffold_828,GIAP001_0088_d01_CNTG00021_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO3_S7
scaffold_828,GIAP001_0055_d01_CNTG00019_12472_13661_SPACER13357,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO14_S27
scaffold_828,GIAP001_0068_d01_CNTG00018_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO16_S37
scaffold_828,GIAP001_0068_d01_CNTG00018_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO16_S37
scaffold_828,GIAP001_0027_d01_CNTG00018_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO12_S17
scaffold_828,GIAP001_0027_d01_CNTG00018_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO12_S17
scaffold_828,GIAP001_0069_d01_CNTG00018_13551_14000_SPACER13699,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO13_S22
scaffold_828,GIAP001_0069_d01_CNTG00018_13551_14000_SPACER13699,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO13_S22
scaffold_828,GIAP001_0002_d01_CNTG00015_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO15_S32
scaffold_828,GIAP001_0002_d01_CNTG00015_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO15_S32
scaffold_828,GIAP001_0027_d01_CNTG00012_12716_13905_SPACER13601,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO12_S17
scaffold_828,GIAP001_0002_d01_CNTG00012_12495_13684_SPACER13380,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO15_S32
scaffold_828,GIAP001_0069_d01_CNTG00012_12460_13649_SPACER13345,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO13_S22
scaffold_828,GIAP001_0055_d01_CNTG00008_13712_14161_SPACER13860,100,32,0,0,46226,46257,32,1,1.52e-09,62.2,Gilliamella apicola NO14_S27
scaffold_828,GIAP001_0055_d01_CNTG00008_13712_14161_SPACER13860,100,32,0,0,46068,46099,1,32,1.52e-09,62.2,Gilliamella apicola NO14_S27
scaffold_828,GIAP001_0076_d01_CNTG00007_129339_129968_SPACER129789,100,32,0,0,46068,46099,32,1,1.52e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0076_d01_CNTG00007_129339_129968_SPACER129789,100,32,0,0,46226,46257,1,32,1.52e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0085_d01_CNTG00006_73203_73414_SPACER73293,100,32,0,0,23945,23976,32,1,1.52e-09,62.2,Gilliamella apicola P62G
scaffold_828,GIAP001_0006_d01_CNTG00005_350981_351488_SPACER351369,100,32,0,0,2690,2721,32,1,1.52e-09,62.2,Gilliamella apicola Ga_172
scaffold_828,GIAP001_0076_d01_CNTG00003_153834_154221_SPACER154102,100,32,0,0,22381,22412,32,1,1.52e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0043_d01_CNTG00001_279251_280440_SPACER280136,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO1_S2
scaffold_828,GIAP001_0088_d01_CNTG00001_274249_275438_SPACER275134,100,32,0,0,32207,32238,32,1,1.52e-09,62.2,Gilliamella apicola NO3_S7
scaffold_828,GIAP001_0010_d01_CNTG00001_37832_39385_SPACER38288,100,32,0,0,22533,22564,32,1,1.52e-09,62.2,Gilliamella apicola G4_S4
scaffold_828,GIAP001_0026_d01_CNTG00053_81409_83090_SPACER82174,100,32,0,0,4882,4913,1,32,1.52e-09,62.2,Gilliamella apicola Nev6-6
scaffold_828,GIAP001_0075_d01_CNTG00051_452_1091_SPACER909,100,32,0,0,4882,4913,1,32,1.52e-09,62.2,Gilliamella apicola Choc4-2
scaffold_828,GIAP001_0076_d01_CNTG00024_11049_12757_SPACER11197,100,32,0,0,2690,2721,1,32,1.52e-09,62.2,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0023_d01_CNTG00023_80_474_SPACER292,100,32,0,0,54242,54273,1,32,1.52e-09,62.2,Gilliamella apicola App6_5
scaffold_828,GIAP001_0007_d01_CNTG00021_14053_15854_SPACER14938,100,32,0,0,4882,4913,1,32,1.52e-09,62.2,Gilliamella apicola Nev5_1
scaffold_828,GIAP001_0074_d01_CNTG00012_9461_9978_SPACER9856,100,32,0,0,19955,19986,1,32,1.52e-09,62.2,Gilliamella apicola wkB18
scaffold_828,GIAP001_0010_d01_CNTG00010_456_723_SPACER664,100,32,0,0,28690,28721,1,32,1.52e-09,62.2,Gilliamella apicola G4_S4
scaffold_828,GIAP001_0066_d01_CNTG00006_144421_145168_SPACER144929,100,32,0,0,37740,37771,1,32,1.52e-09,62.2,Gilliamella apicola G1_S23
scaffold_828,GIAP001_0010_d01_CNTG00003_123460_124627_SPACER123788,100,32,0,0,42380,42411,1,32,1.52e-09,62.2,Gilliamella apicola G4_S4
scaffold_828,GIAP001_0068_d01_CNTG00001_66382_67571_SPACER66655,100,32,0,0,32207,32238,1,32,1.52e-09,62.2,Gilliamella apicola NO16_S37
scaffold_828,GIAP001_0059_c01_1946842_1947176_SPACER1946932,100,32,0,0,2763,2794,1,32,1.52e-09,62.2,Gilliamella apicola wkB1b
scaffold_828,GIAP001_0004_d01_CNTG00006_432692_432960_SPACER432841,100,31,0,0,38943,38973,31,1,5.75e-09,60.3,Gilliamella apicola ESL0297
scaffold_828,GIAP001_0076_d01_CNTG00006_73169_73625_SPACER73565,100,31,0,0,5127,5157,32,2,5.75e-09,60.3,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0076_d01_CNTG00007_129339_129968_SPACER129547,100,31,0,0,27589,27619,1,31,5.75e-09,60.3,Gilliamella apicola A-4-12_S26
scaffold_828,GIAP001_0039_d01_CNTG00006_132598_132805_SPACER132686,100,28,0,0,26255,26282,30,3,3.13e-07,54.5,Gilliamella apicola A7_S18
scaffold_828,GIAP001_0007_d01_CNTG00021_14053_15854_SPACER15428,100,28,0,0,8333,8360,1,28,3.13e-07,54.5,Gilliamella apicola Nev5_1
circular_pair_102,GIAP001_0024_d01_CNTG00021_2115_2442_SPACER2323,100,32,0,0,3364,3395,1,32,1.75e-10,62.2,Gilliamella apicola TSA4_S13
circular_pair_102,GIAP001_0049_d01_CNTG00019_2115_2442_SPACER2323,100,32,0,0,3364,3395,1,32,1.75e-10,62.2,Gilliamella apicola TSA1_S3
circular_pair_102,GIAP001_0038_d01_CNTG00006_145343_145670_SPACER145551,100,32,0,0,3364,3395,1,32,1.75e-10,62.2,Gilliamella apicola TSA3_S8
